Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
positive regulation of response to external stimulus (GO:0032103)	20/90	6.626428733529629E-9	2.0999755059167537E-6	0	0	5.798319327731092	109.1951082604978	PTGER4;TGFB1;CCL3L1;CCL4L1;CD180;LY86;LPL;CYBA;PRKCA;THBS1;USF1;NLRP12;CCL4;CCL3;TLR7;S100A9;TLR4;S100A8;CCR2;TLR2
defense response to bacterium (GO:0042742)	34/241	1.4923936236849948E-8	4.3354034768049095E-6	0	0	3.3595703053286963	60.540462939194995	IGHM;IGHV4-31;IGHV3-23;HMGB2;IGHV3-48;NOD2;NLRC4;CFP;LYST;MPO;JCHAIN;IGHG1;IGHG2;IGKC;STAB1;CTSG;IGHA1;IGHA2;ELANE;IGHV3-30;FCER1G;SLC11A1;PRKCD;RNASE6;RNASE3;AZU1;LYZ;FGR;IGHD;TLR4;S100A9;S100A8;IGKV3-20;TLR2
cellular defense response (GO:0006968)	15/56	3.5413106881964885E-8	9.496160814656122E-6	0	0	7.396471198754541	126.89521961189732	CX3CR1;ITK;NCF1;NCF2;TRAT1;C5AR1;SH2D1A;PRF1;LILRB2;TYROBP;CLEC5A;PTK2B;MNDA;CD300C;CCR5
positive regulation of defense response (GO:0031349)	17/74	5.308723529715052E-8	1.321872158899048E-5	0	0	6.037406950211349	101.13459210701279	PTGER4;CCL3L1;CCL4L1;LPL;CYBA;CD1D;NLRP12;CCL5;CCL4;CCL3;TLR8;TLR7;S100A9;TLR4;S100A8;CCR2;TLR2
cellular response to molecule of bacterial origin (GO:0071219)	18/84	6.832230235284299E-8	1.587810306680071E-5	0	0	5.524109828272048	91.1424515067287	CD86;CXCL8;VDR;GFI1;HMGB2;LILRB1;LILRB2;TNFRSF1B;CASP1;STAP1;NLRP3;CTSG;CARD16;CD14;CCR5;FCGR2B;TLR4;TLR2
phagocytosis (GO:0006909)	23/135	1.0202577259399333E-7	2.2228865203916295E-5	0	0	4.171702559779277	67.15623627355976	IGHM;IGHV4-31;IGHV3-30;ITGAM;CD93;LRP1;SLC11A1;IGHV3-23;ITGB2;IGHV3-48;CORO1A;CDC42;IGHG1;IGHG2;IGKC;IGHD;PRTN3;CD14;IGHA1;FCGR1A;FCGR2B;IGHA2;ELANE
regulation of cell proliferation (GO:0042127)	68/740	1.7503089801551637E-7	3.589163002835824E-5	0	0	2.096023245825952	32.61056542122714	CD86;ITK;BTG1;CXCL8;FLT3;KIF14;HMGB2;IRS2;PTPRJ;BRCA1;FOXM1;BRCA2;CXCL3;AREG;CXCL2;TNFSF13B;GRAP2;NAMPT;PROK2;CTSH;TIMP1;CD33;EIF5A;MAP2K1;WARS;TESC;TBC1D8;ADAM10;GAB2;TNFRSF1B;FGR;KAT2B;HCK;HGS;PRTN3;KIF20B;SGK1;HBEGF;CSF1R;CCL3L1;DOT1L;COX17;TTK;TOB1;THBS1;FAM129B;PTK2B;S1PR3;S100A11;E2F7;XRCC6;JAG1;CDKN2C;TGFB1;CDKN2A;VDR;IL31RA;LIF;TNFRSF10B;SHCBP1;VEGFA;BCL6;WT1;PRC1;FAS;COPS8;IL7R;PTPN2
positive regulation of inflammatory response (GO:0050729)	16/73	2.616133989985144E-7	5.066579493937895E-5	0	0	5.676213964090204	86.03095796871841	PTGER4;CCL3L1;CCL4L1;LPL;NOD2;SNX4;NLRP12;CD6;CCL4;CCL3;TLR7;S100A9;TLR4;S100A8;CCR2;TLR2
regulation of inflammatory response (GO:0050727)	25/166	3.39574959810392E-7	6.004521543286125E-5	0	0	3.6040570426294516	53.684487997548125	PTGER4;CCL3L1;CCL4L1;LPL;NOD2;METRNL;MEFV;CCL5;CCL4;CASP1;CCL3;NLRP3;ELANE;CCR2;PRKCD;HCK;NLRP12;BCL6;TLR7;S100A9;TLR4;S100A8;PTPN2;TLR2;PPARD
response to lipopolysaccharide (GO:0032496)	24/155	3.444934907220955E-7	6.004521543286125E-5	0	0	3.721976697468863	55.38744479835612	CD86;CXCL8;VDR;GFI1;SLC11A1;HMGB2;TNFRSF10B;LILRB1;LILRB2;CXCL3;TNFRSF1B;CXCL2;CD6;NOCT;CASP1;NLRP3;STAP1;FAS;CTSG;CARD16;CD14;TRIB1;CCR5;TLR4
transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169)	43/396	4.6278792783050884E-7	7.682279601986446E-5	0	0	2.4966328711296657	36.41587938623226	ITK;CSF1R;NCF1;NCF2;FLT3;ITSN1;NCF4;NEDD9;IRS2;PTPRJ;AP2A1;ADRB2;CD3E;CBL;ACTB;MYL12A;RASGRP4;CDC42;NCSTN;UBASH3B;GRAP2;STAP1;PTK2B;ZNF106;RAC1;POLR2J;POLR2K;PAG1;IL31RA;CYBB;CYBA;PILRA;SHCBP1;MTSS1;SULF2;VEGFA;FGR;HCK;CD4;DDIT4;CASS4;ATP6V1B2;PTPN2
mitotic cytokinesis (GO:0000281)	14/59	5.187855319654052E-7	8.133556893115313E-5	0	0	6.281733380564411	90.90783380461274	PLK1;KIF23;BRCA2;CIT;ANLN;SNX18;ESPL1;RACGAP1;KIF4B;KIF4A;UNC119;KIF20A;ECT2;CEP55
toll-like receptor signaling pathway (GO:0002224)	17/86	5.366374312726684E-7	8.133556893115313E-5	0	0	4.984271190630698	71.9626240696339	ITGAM;UNC93B1;UBE2D3;ITGB2;CD180;CTSL;TLR8;TAB3;TLR7;CD36;CD14;TLR5;S100A9;TLR4;S100A8;CTSB;TLR2
antigen processing and presentation of peptide antigen via MHC class II (GO:0002495)	18/98	7.862825673324414E-7	1.1202259239665692E-4	0	0	4.554028815368197	64.01119954537877	ARF1;SEC13;FCER1G;SAR1B;AP2A1;KIF23;KIF11;IFI30;KIF15;MARCH1;CENPE;RACGAP1;KIF4B;CTSL;KIF4A;CTSE;FCGR2B;CTSD
positive regulation of leukocyte chemotaxis (GO:0002690)	14/61	8.033748737568626E-7	1.1202259239665692E-4	0	0	6.013792479706966	84.40023613182882	CCR1;CXCL8;ADAM10;FPR2;CXCL3;CXCL2;THBS1;VEGFA;CXCL12;CCL5;CCL4;CCL3;PTK2B;CCR2
positive regulation of MAPK cascade (GO:0043410)	34/289	1.2166797576019385E-6	1.6312867826924452E-4	0	0	2.7202316322837494	37.04788167006282	CSF1R;CCL3L1;CCL4L1;FLT3;LRRK2;C5AR1;LPAR1;FPR2;ADRB2;ARRB2;NOD2;PIK3R6;ICAM1;PIK3R5;CCL5;CCL4;CCL3;PTK2B;CD36;PDE8A;ELANE;CCR1;MAP2K1;TGFB1;FBXW7;LIF;TNFRSF10B;PRKCA;TNFRSF1B;SCIMP;VEGFA;CD4;GPR183;FAS
platelet degranulation (GO:0002576)	20/124	1.67662916808457E-6	2.164714548126967E-4	0	0	3.8957219251336896	51.80813544599759	CFD;SRGN;TGFB1;SERPINA1;APLP2;ACTN1;STXBP2;PLEK;F13A1;THBS1;TUBA4A;VEGFA;POTEKP;PSAP;FLNA;QSOX1;TIMP1;CD36;CALM1;VCL
positive regulation of cytokine biosynthetic process (GO:0042108)	11/40	1.7932270751331437E-6	2.2325202490124067E-4	0	0	7.640853302162478	101.09990252883881	CD86;CD4;IRF4;HMOX1;TLR8;TLR7;AZU1;THBS1;TLR4;ELANE;CCR2
pattern recognition receptor signaling pathway (GO:0002221)	12/48	1.8572314177096899E-6	2.2325202490124067E-4	0	0	6.719335454224107	88.67119739606262	UNC93B1;CTSL;CD180;TLR8;TLR7;CD36;CD14;S100A9;TLR4;S100A8;CTSB;TLR2
phagocytosis, engulfment (GO:0006911)	18/104	1.9369496388326024E-6	2.250735480323484E-4	0	0	4.234965625077561	55.70841561320226	IGHM;IGHV4-31;IGHV3-30;ITGAM;IGHV3-23;ITGB2;IGHV3-48;THBS1;CDC42;IGHG1;IGHG2;IGKC;IGHD;RAC1;IGHA1;FCGR1A;FCGR2B;IGHA2
regulated exocytosis (GO:0045055)	22/148	2.1215989533897987E-6	2.3857722424247866E-4	0	0	3.5405331836200005	46.25119063633747	CFD;SRGN;TGFB1;SERPINA1;APLP2;ACTN1;STXBP2;PLEK;F13A1;THBS1;TUBA4A;VEGFA;POTEKP;RAB31;RAB11FIP1;PSAP;FLNA;QSOX1;TIMP1;CD36;CALM1;VCL
regulation of phagocytosis (GO:0050764)	11/41	2.3455785410881473E-6	2.5267415858401955E-4	0	0	7.385769774011299	95.74157459352016	FGR;HCK;FCER1G;SLC11A1;SIRPA;CYBA;PRTN3;AZU1;FCGR2B;SIRPB1;TLR2
cellular response to interferon-gamma (GO:0071346)	19/116	2.3919240485578444E-6	2.5267415858401955E-4	0	0	3.965239228125826	51.32372689031578	VCAM1;CCL3L1;CCL4L1;IFNGR1;PRKCD;IFI30;ICAM1;OASL;HCK;IRF4;CCL5;CCL4;CASP1;CCL3;TRIM25;IRF8;TRIM38;FCGR1A;FCGR1B
neutrophil migration (GO:1990266)	13/58	2.6380557338201698E-6	2.704783025910915E-4	0	0	5.826845954234489	74.84856544038797	CXCL8;FCER1G;CCL3L1;CCL4L1;ITGB2;CXCL3;LGALS3;CCL5;CCL4;CCL3;PRTN3;S100A9;S100A8
antigen processing and presentation of exogenous peptide antigen (GO:0002478)	17/97	3.1083372555967577E-6	3.0099065758361934E-4	0	0	4.296441897654584	54.48499546320644	ARF1;SEC13;FCER1G;SAR1B;AP2A1;KIF23;KIF11;IFI30;KIF15;CENPE;RACGAP1;KIF4B;CTSL;KIF4A;CTSE;FCGR2B;CTSD
antigen processing and presentation of exogenous peptide antigen via MHC class II (GO:0019886)	17/97	3.1083372555967577E-6	3.0099065758361934E-4	0	0	4.296441897654584	54.48499546320644	ARF1;SEC13;FCER1G;SAR1B;AP2A1;KIF23;KIF11;IFI30;KIF15;CENPE;RACGAP1;KIF4B;CTSL;KIF4A;CTSE;FCGR2B;CTSD
cell chemotaxis (GO:0060326)	13/60	3.953316679007986E-6	3.724665390005902E-4	0	0	5.578307810453087	69.39948016004126	DOCK4;PRKCD;C5AR1;HMGB2;FPR1;LPAR1;ARRB2;FPR2;AZU1;VEGFA;CXCL12;C3AR1;HBEGF
dendritic cell chemotaxis (GO:0002407)	7/16	4.334174246913616E-6	3.928695484377127E-4	0	0	15.617909048288794	192.86523790517705	CCR1;TRPM2;GPR183;CCL5;CXCR4;CCR5;CCR2
positive regulation of cellular process (GO:0048522)	49/519	4.483157509111145E-6	3.928695484377127E-4	0	0	2.1374641867455733	26.323262527338432	CD86;FLT3;CITED2;KIF14;HBB;IRS2;SMC6;FOXM1;AREG;CXCL16;TNFSF13B;NAMPT;PROK2;CTSH;TIMP1;CD36;HIST1H1B;EIF5A;PRKCD;TBC1D8;ADAM10;GAB2;HBA1;HCK;KCNQ1;PRTN3;KIF20B;S100A9;S100A8;HBEGF;CSF1R;LRP1;DOT1L;COX17;TTK;THBS1;CDC42;FLNA;PTK2B;S1PR3;TGFB1;IL31RA;LIF;LILRB1;VEGFA;P2RX4;PRC1;FCGR2B;IL7R
chemokine-mediated signaling pathway (GO:0070098)	12/52	4.612221326969543E-6	3.928695484377127E-4	0	0	6.046129374337221	74.28758824526922	CCR1;CXCL8;CXCL12;CCL3L1;CCL4L1;CCL5;CCL4;CCL3;PTK2B;CXCL3;CXCL2;CCR2
cytoskeleton-dependent cytokinesis (GO:0061640)	14/70	4.62066881409817E-6	3.928695484377127E-4	0	0	5.04489904357067	61.97643894456985	PLK1;KIF23;BRCA2;CIT;ANLN;SNX18;ESPL1;RACGAP1;KIF4B;KIF4A;UNC119;KIF20A;ECT2;CEP55
neutrophil chemotaxis (GO:0030593)	12/53	5.705189997864093E-6	4.7353076982271973E-4	0	0	5.8983524299718075	71.21749921987193	LGALS3;CXCL8;FCER1G;CCL3L1;CCL4L1;CCL5;ITGB2;CCL4;CCL3;CXCL3;S100A9;S100A8
plasma membrane invagination (GO:0099024)	17/103	7.222695150176018E-6	5.855422161282233E-4	0	0	3.9954256954430507	47.29897763180552	IGHM;IGHV4-31;IGHV3-30;ITGAM;IGHV3-23;ITGB2;IGHV3-48;CDC42;IGHG1;SNX18;IGHG2;IGKC;IGHD;IGHA1;FCGR1A;FCGR2B;IGHA2
mitotic spindle organization (GO:0007052)	14/74	9.127812777326546E-6	7.23171712312735E-4	0	0	4.7075805880269215	54.62763348694924	KIF23;TTK;KIF11;NLRC4;AURKA;CENPE;TPX2;KIF4B;PRC1;KIF4A;NUF2;FLNA;MYBL2;SPC25
positive regulation of tumor necrosis factor production (GO:0032760)	11/47	9.941765428241587E-6	7.701554285077817E-4	0	0	6.152866054613936	70.87342397151885	CD2;CCL3;CYBA;NOD2;CD14;AZU1;THBS1;TLR4;CCR2;HAVCR2;TLR2
granulocyte chemotaxis (GO:0071621)	12/56	1.046364948936508E-5	7.929626547810145E-4	0	0	5.495324399884315	63.018200006288474	LGALS3;CXCL8;FCER1G;CCL3L1;CCL4L1;CCL5;ITGB2;CCL4;CCL3;CXCL3;S100A9;S100A8
positive regulation of intracellular signal transduction (GO:1902533)	45/479	1.239746068187035E-5	9.195222965319158E-4	0	0	2.120562617106396	23.95815650559019	CD86;CSF1R;NCF1;FLT3;LPAR1;IRS2;PTPRJ;NOD2;ADRB2;CBL;THBS1;PIK3R5;BCL2L11;LGALS1;CCL5;CCL4;CCL3;CASP1;HMOX1;FLNA;TRIM25;CD14;ICOS;ECT2;HEXIM1;SEC13;TGFB1;TRAT1;LIF;TNFRSF10B;TNFRSF1B;VEGFA;FGR;CD4;P2RX4;NRG4;FAS;SMCR8;TRIM38;CARD16;IL7R;HCST;S100A9;S100A8;HBEGF
regulation of cytokinesis (GO:0032465)	14/77	1.471757416712395E-5	0.001068863823887377	0	0	4.482701617664423	49.876637253081604	PLK1;KIF14;KIF23;CIT;AURKA;CDC42;RACGAP1;PRC1;KIF20A;KIF20B;ECT2;CALM1;E2F7;E2F8
enzyme linked receptor protein signaling pathway (GO:0007167)	18/120	1.5444595710176913E-5	0.0010987726662383002	0	0	3.567643919894532	39.523256278934284	CSF1R;ITK;FLT3;IL31RA;LIF;NEDD9;PILRA;CD3E;RASGRP4;MTSS1;FGR;HCK;CD4;GRAP2;CASS4;STAP1;PTK2B;PAG1
apoptotic process (GO:0006915)	27/231	1.6728890244540568E-5	0.0011663382278493683	0	0	2.6871355223123734	29.55411979282557	ITGB2;PRF1;CXCR4;BRCA1;HK2;BCL2L11;CASP1;PLAGL2;EP300;NLRP3;PTK2B;CD14;IER3;EIF5A;PRKCD;LY86;TNFRSF10B;GZMB;CIT;CD2;MELK;ESPL1;PPIF;TNFSF9;FAS;TLR2;PPARD
regulation of transcription involved in G1/S transition of mitotic cell cycle (GO:0000083)	8/26	1.899386138184223E-5	0.0012909719285693296	0	0	8.9297195823067	97.07850628394462	RB1;CCNA1;PCNA;ORC1;CCNE1;GFI1;BACH1;E2F7
activation of protein kinase activity (GO:0032147)	27/233	1.9552518908848533E-5	0.0012909719285693296	0	0	2.660764353866756	28.849088553421893	LRRK2;C5AR1;FPR1;KIF14;CXCR4;ADRB2;NOD2;THBS1;PROK2;PTK2B;CLSPN;MAP2K7;ECT2;MAP4K4;DUSP5;MAP2K1;GADD45B;SLC11A1;PRKCD;TNFRSF10B;DUSP6;VEGFA;TPX2;ADCY9;TAB3;COPS8;TLR4
positive regulation of cytokine production (GO:0001819)	26/220	1.9627513543939897E-5	0.0012909719285693296	0	0	2.7195077291844685	29.475597253062766	PTGER4;BRCA1;NOD2;LY9;HIF1A;EP300;NLRP3;SLAMF6;CD14;POLR2K;CCR2;HAVCR2;XRCC6;TGFB1;SLC11A1;NFAM1;CYBA;LILRB2;IL17RA;SULF2;FGR;CD6;TLR7;TLR5;TLR4;TLR2
Fc-gamma receptor signaling pathway (GO:0038094)	19/134	2.0543505807317918E-5	0.0013261974304501901	0	0	3.341415830546265	36.06378640199433	IGHV3-30;FCER1G;IGHV3-23;PRKCD;CD3G;IGHV3-48;ACTB;FGR;CDC42;HCK;IGHG1;FCGR3A;IGHG2;FCGR2A;IGKC;RAC1;FCGR1A;FCGR2B;IGKV3-20
regulation of cell migration (GO:0030334)	33/316	2.203263467217884E-5	0.0013964684448584627	0	0	2.372879667032032	25.44435499737398	CSF1R;CITED2;SEMA3A;KIF14;PTPRJ;THBS1;SYNE2;CXCL16;SRGAP2C;CCL5;CCL3;CTSH;FLNA;PTK2B;RAC1;SRGAP2;GTSE1;SRGAP2B;ARSB;CCR1;JAG1;TGFB1;ADAM10;PRKCA;VEGFA;FGR;CXCL12;ABI3;SNAI1;PLXNB2;SGK1;VCL;HBEGF
Fc receptor mediated stimulatory signaling pathway (GO:0002431)	19/135	2.2857237686852474E-5	0.0014228630460065665	0	0	3.3124355290303567	35.39749013373803	IGHV3-30;FCER1G;IGHV3-23;PRKCD;CD3G;IGHV3-48;ACTB;FGR;CDC42;HCK;IGHG1;FCGR3A;IGHG2;FCGR2A;IGKC;RAC1;FCGR1A;FCGR2B;IGKV3-20
interferon-gamma-mediated signaling pathway (GO:0060333)	13/70	2.333872650051491E-5	0.0014273473786104382	0	0	4.597236190263344	49.031346752870625	VCAM1;IFNGR1;PRKCD;IFI30;ICAM1;OASL;HCK;IRF4;TRIM25;IRF8;TRIM38;FCGR1A;FCGR1B
immune response-activating cell surface receptor signaling pathway (GO:0002429)	7/20	2.4820896848093836E-5	0.0014627631584881945	0	0	10.810126582278482	114.62868666604719	FCER1G;C5AR2;C5AR1;FPR1;C3AR1;FPR2;LILRA2
positive regulation of protein kinase activity (GO:0045860)	22/172	2.483147755185449E-5	0.0014627631584881945	0	0	2.970275098249375	31.49501038323147	CSF1R;MAP2K1;XRCC6;SLC11A1;PRKCD;KIF14;IQGAP1;ADRB2;AZU1;VEGFA;TPX2;CENPE;CD4;RASSF2;CCL5;UNC119;PTK2B;CLSPN;MAP2K7;ECT2;CALM1;MAP4K4
neutrophil activation (GO:0042119)	6/14	2.517664644557994E-5	0.0014627631584881945	0	0	15.04504741833509	159.32093968049645	PREX1;CXCL8;FCER1G;CCL5;PRKCD;LILRA2
positive regulation of nitric-oxide synthase biosynthetic process (GO:0051770)	5/9	2.6352365180606225E-5	0.0015059728691736607	0	0	25.053947368421053	264.1676316623364	FCER2;NAMPT;NOD2;TLR4;TLR2
regulation of small GTPase mediated signal transduction (GO:0051056)	19/140	3.829449585463998E-5	0.002144555847878614	0	0	3.1747192201737655	32.28754332930482	ARHGAP11B;ITSN1;ARHGAP19;ARHGAP18;MYO9B;ARHGAP26;FOXM1;GMIP;ARHGAP24;FGD2;CDC42;GNA13;PREX1;FGD4;RACGAP1;RHOU;RAC1;SRGAP2;ECT2
negative regulation of signal transduction (GO:0009968)	30/283	3.875703339539663E-5	0.002144555847878614	0	0	2.4089734002777483	24.47082952752886	LRPAP1;CSF1R;CXCL8;LRP1;FLT3;LRRK2;PLEK;PTPRJ;LILRA2;THBS1;FAM129B;RGS2;HMGXB4;SOCS1;UBASH3B;CCL5;PTPN18;TLE1;FBXW7;PRKCD;SULF2;PTPRE;NLRP12;HGS;NRG4;DDIT4;CARD16;TRIB1;PTPN2;HBEGF
regulation of mitotic metaphase/anaphase transition (GO:0030071)	6/15	4.026594639288731E-5	0.0021932357675875807	0	0	13.372672989111345	135.33151014329792	RB1;CENPE;ESPL1;UBE2C;PLK1;DLGAP5
