Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
microtubule cytoskeleton (GO:0015630)	35/388	2.448445529537355E-4	0.0021954394914851616	0	0	2.0144722256435523	16.75010897429969	PXK;DYSF;KIF14;NEDD9;TTK;IQGAP1;HMMR;KIF11;LYST;PIK3R5;KIF15;AURKA;CCNB2;KIF1C;CEP55;DLGAP5;SPECC1;GAS2L3;PLK1;KIF23;TUBA4A;CENPE;TPX2;CCNA1;CENPF;SYNJ1;PITPNM1;PRC1;KIF4B;KIF26B;KIF4A;UNC119;KIF20A;KIF20B;CDK16
lysosomal membrane (GO:0005765)	28/291	3.556433047396139E-4	0.003086066095966327	0	0	2.1570707257148247	17.13055465718019	B4GALT1;LRP1;FPR1;AP2A1;PLD1;TRPM2;RAB44;NCSTN;PSAP;C3AR1;TOM1;SLC15A3;SLC36A1;SEC13;TMEM30A;NFAM1;AZU1;ATP11A;CKAP4;MARCH1;VNN1;P2RX4;SLCO4C1;ATP6V1B2;TLR8;TLR7;CD68;ACPP
clathrin-coated vesicle membrane (GO:0030665)	12/81	4.4311115001153287E-4	0.003724903104784448	0	0	3.4996542025911754	27.023244567138235	CD4;NECAP1;DENND1A;CD3G;AP2A1;ADRB2;FCGR1A;IL7R;CD3D;FCGR1B;IGF2R;HBEGF
clathrin-coated vesicle (GO:0030136)	13/100	9.352394732093598E-4	0.0076236187361611455	0	0	3.0072235644385876	20.97450607341612	DENND1A;CD3G;AP2A1;ADRB2;CD3D;IGF2R;GGA2;CD4;SNX18;AAK1;CTLA4;IL7R;RAB8A
platelet alpha granule (GO:0031091)	12/90	0.0011595588731406893	0.009174156966907219	0	0	3.0943796394485683	20.917126407635898	SRGN;CFD;SERPINA1;TGFB1;APLP2;ACTN1;F13A1;QSOX1;TIMP1;CD36;THBS1;VEGFA
platelet alpha granule lumen (GO:0031093)	10/67	0.0012273206437478572	0.00943283580480496	0	0	3.525109068968718	23.62853051052752	SRGN;CFD;SERPINA1;TGFB1;ACTN1;F13A1;QSOX1;TIMP1;THBS1;VEGFA
condensed chromosome kinetochore (GO:0000777)	5/19	0.0016304685222496497	0.012183223124587661	0	0	7.154511278195489	45.92400564867392	NUF2;HJURP;BUB1B;KNL1;SPC25
spindle pole (GO:0000922)	13/107	0.0017548579868836799	0.012758291850586754	0	0	2.782253692912319	17.65442172710099	SPAG5;PLK1;KIF11;SMC1A;AURKA;SGO1;TPX2;ASPM;CENPF;UNC119;KIF20B;CALM1;DLGAP5
spindle microtubule (GO:0005876)	8/49	0.0020728059017025994	0.014411051036612096	0	0	3.915625724367064	24.194072157410417	CENPE;SPAG5;PRC1;KIF4A;PLK1;KIF11;CALM1;AURKA
endolysosome (GO:0036019)	5/20	0.0020893345369065864	0.014411051036612096	0	0	6.67719298245614	41.20435472453434	CTSL;TLR8;AP2A1;TLR7;CTSB
polymeric cytoskeletal fiber (GO:0099513)	21/221	0.0021516937550732284	0.01447014050286746	0	0	2.118549250535332	13.01107012456398	ACTN1;KIF14;MYO5A;KIF23;MYO9B;IQGAP1;KIF11;CORO1A;TUBA4A;KIF15;HCK;CENPE;SYNJ1;KIF4B;KIF26B;KIF4A;KIF1C;KIF20A;RAC1;LCP1;KIF20B
early endosome (GO:0005769)	21/222	0.002272679506421256	0.014910994810422388	0	0	2.107897344114545	12.830340583594166	MAP2K1;VCAM1;LRP1;DYSF;MYO5A;CXCR4;IGF2R;GGA2;FIG4;RABGEF1;SNX4;MARCH1;CD4;RAB31;RAB20;SNX27;HGS;KCNQ1;TOM1;FCGR1A;FCGR1B
specific granule lumen (GO:0035580)	9/62	0.0025870914459511854	0.016507142219707324	0	0	3.4091507439467073	20.309064499945226	TIMP2;QSOX1;PTX3;CFP;LYZ;CTSD;VCL;ELANE;OSCAR
microtubule (GO:0005874)	20/210	0.0026386881615145536	0.016507142219707324	0	0	2.122713200112581	12.6035531484237	SPAG5;PLK1;KIF14;KIF23;IQGAP1;KIF11;TUBA4A;KIF15;AURKA;CENPE;SYNJ1;KIF4B;PRC1;KIF26B;KIF4A;KIF1C;KIF20A;KIF20B;CALM1;GTSE1
actin filament (GO:0005884)	8/55	0.004352948029606267	0.02661234136282013	0	0	3.4146801770428454	18.56528133185665	HCK;ACTN1;MYO5A;MYO9B;RAC1;LCP1;IQGAP1;CORO1A
mitotic spindle pole (GO:0097431)	5/25	0.00587536203535195	0.0351216086113261	0	0	5.006578947368421	25.71873396009777	ASPM;SPAG5;SMC1A;KIF20B;AURKA
chromosome (GO:0005694)	11/97	0.006509154889139635	0.03806440576475134	0	0	2.568843614505321	12.932960441149305	TOP2A;CENPE;CDCA2;FANCD2;HMGB2;NCAPG;NCAPD2;SMC6;BRCA1;MKI67;SMC1A
brush border membrane (GO:0031526)	5/28	0.009658788875783638	0.055281153352889335	0	0	4.3528604118993135	20.19678049803621	GNA13;B4GALT1;CD36;PLB1;AQP1
chromosomal region (GO:0098687)	9/76	0.010066422419473028	0.05554589803754276	0	0	2.6948029408980467	12.39218581198356	SGO1;CENPE;CENPF;CENPW;NUF2;HJURP;CDCA8;SMC6;SMC1A
primary lysosome (GO:0005766)	3/10	0.010118026036578421	0.05554589803754276	0	0	8.570528211284513	39.36817873687496	STXBP2;AZU1;MPO
membrane raft (GO:0045121)	12/119	0.011474827680705416	0.061734572922195134	0	0	2.252267073666267	10.06222734244936	CD4;KCNE3;KCNQ1;LRRK2;FAS;CD14;CD36;TNFRSF1B;CBL;CTSD;PAG1;TLR2
condensed nuclear chromosome kinetochore (GO:0000778)	3/11	0.01342421632596292	0.0708061606212554	0	0	7.498818277310924	32.325118562803155	PLK1;NUF2;BUB1B
ribonucleoprotein granule (GO:0035770)	9/80	0.013856188792695054	0.07167913048528787	0	0	2.5424470714349523	10.879190262558344	CDC42;SOCS1;PITPNM1;USP3;CTSH;RAC1;IQGAP1;ACTB;CKAP4
condensed nuclear chromosome, centromeric region (GO:0000780)	3/12	0.017272665963587213	0.08766692724915019	0	0	6.665266106442577	27.051849171569284	NUF2;BUB1B;AURKA
focal adhesion (GO:0005925)	26/356	0.0212964701036848	0.1057991573964409	0	0	1.5872068369377303	6.109498686898993	ARF1;LRP1;IQGAP1;ACTB;SYNE2;ICAM1;CDC42;GNA13;NCSTN;BSG;FLNA;LPXN;PTK2B;RAC1;CAP1;MAP2K1;ACTN1;PLAUR;ADAM10;KIF23;IGF2R;HCK;MARCKS;ZYX;LCP1;VCL
condensed nuclear chromosome (GO:0000794)	5/34	0.021631797980684944	0.1057991573964409	0	0	3.451179673321234	13.230411052292212	SUV39H1;NCAPD2;SMC1A;NCAPH;AURKA
nuclear chromosome part (GO:0044454)	28/392	0.022515351279753296	0.10748831443699894	0	0	1.5501618122977345	5.880628625467351	SPI1;PCNA;WBP2;CITED2;HMGB2;BUB1B;BRCA1;BRCA2;NCAPH;ACTB;AURKA;POLD3;ORC1;NUF2;E2F4;MEF2D;HIST1H1B;NCOA1;XRCC6;USP3;PLK1;USF1;PPP1CA;ARTN;NABP1;NCAPD2;ASF1B;PPARD
early endosome membrane (GO:0031901)	8/73	0.02277633428590684	0.10748831443699894	0	0	2.466737064413939	9.329281601559158	GGA2;FIG4;RABGEF1;SNX4;MARCH1;RAB31;FCGR1A;FCGR1B
endolysosome membrane (GO:0036020)	3/14	0.026621134231088257	0.12346698462349555	0	0	5.452826585179526	19.77222106866582	TLR8;AP2A1;TLR7
IPAF inflammasome complex (GO:0072557)	2/6	0.03005142762485977	0.13473056718478796	0	0	9.9900314795383	35.0135129879438	CASP1;NLRC4
clathrin vesicle coat (GO:0030125)	2/6	0.03005142762485977	0.13473056718478796	0	0	9.9900314795383	35.0135129879438	NECAP1;AP2A1
NURF complex (GO:0016589)	2/7	0.04075735607187224	0.1768343352150586	0	0	7.991605456453305	25.574087970099143	HMGXB4;USF1
early phagosome (GO:0032009)	2/7	0.04075735607187224	0.1768343352150586	0	0	7.991605456453305	25.574087970099143	UNC93B1;TLR7
autolysosome (GO:0044754)	2/8	0.052652243340114174	0.21980998517876824	0	0	6.659321441063309	19.60535153316924	LRRK2;FTL
spectrin-associated cytoskeleton (GO:0014731)	2/8	0.052652243340114174	0.21980998517876824	0	0	6.659321441063309	19.60535153316924	EPB41;SPTB
cytoplasmic vesicle (GO:0031410)	16/215	0.05311393693910756	0.21980998517876824	0	0	1.613691460497375	4.736694232797404	SH3KBP1;LRRK2;MYOF;RNASE6;LPAR1;DYSF;CXCR4;ADAM10;ARRB2;PLD1;MTSS1;IGF2R;TRAK2;CDC42;SNX18;RHOU
Golgi-associated vesicle (GO:0005798)	6/58	0.05756868433066938	0.2346360012871222	0	0	2.30927291886196	6.592458139229791	SERPINA1;LRRK2;ADAM10;CTSC;RAB8A;IGF2R
cytoskeleton (GO:0005856)	33/520	0.05949083331764984	0.23599687415383427	0	0	1.3639084750141421	3.848858389434213	EPB42;EPB41;SLC4A1;IQGAP1;HMMR;NOD2;LYST;SYNE2;ACTB;AURKA;CDC42;CCNB2;FLNA;RAC1;GAS2L3;PLK1;MYO9B;SPTB;TUBA4A;MTSS1;FRMD3;FGR;CENPE;TPX2;ANLN;CCNA1;MARCKS;RHOU;LCP1;S100A9;S100A8;VCL;CDK16
endoplasmic reticulum lumen (GO:0005788)	19/270	0.059657202388329854	0.23599687415383427	0	0	1.5199288316818198	4.284892764762365	LRPAP1;SERPINA1;APLP2;PLAUR;ADAM10;CFP;LTBP1;THBS1;CKAP4;CST3;DNAJC3;VCAN;STS;LGALS1;P4HA1;QSOX1;TIMP1;ARSB;CTSC
filopodium (GO:0030175)	6/60	0.06583604506937617	0.2566651612124955	0	0	2.2235101276197167	6.049254511325837	CDC42;VCAM1;MYO5A;LCP1;SYNE2;MTM1
clathrin-coated endocytic vesicle membrane (GO:0030669)	4/33	0.07059716144056319	0.2712948061073071	0	0	2.7580405380905764	7.3109182688653975	AP2A1;FCGR1A;FCGR1B;HBEGF
chromatin (GO:0000785)	20/296	0.07551388165573522	0.2843833331131378	0	0	1.4546229559017283	3.7579293496643347	RB1;NCOA1;SPI1;CITED2;WBP2;SUV39H1;USP3;HMGB2;ESCO2;ACTB;USF1;CENPF;EXOSC10;PADI2;SMCR8;E2F4;MEF2D;HIST1H1B;ASF1B;PPARD
anaphase-promoting complex (GO:0005680)	3/21	0.076117472060022	0.2843833331131378	0	0	3.3310574229691876	8.579063267642491	ANAPC15;UBE2C;BUB1B
NLRP3 inflammasome complex (GO:0072559)	2/10	0.07946849104979209	0.2850269878985876	0	0	4.993966421825813	12.646693973167388	CASP1;NLRP3
lateral element (GO:0000800)	2/10	0.07946849104979209	0.2850269878985876	0	0	4.993966421825813	12.646693973167388	BRCA1;BRCA2
mitotic spindle midzone (GO:1990023)	2/10	0.07946849104979209	0.2850269878985876	0	0	4.993966421825813	12.646693973167388	CENPE;KIF20B
lipid droplet (GO:0005811)	6/64	0.08433836605034765	0.29851342720451995	0	0	2.0697285709094873	5.1182698747357405	FIG4;RDH10;FAF2;PLIN2;ABHD5;CKAP4
clathrin-coated endocytic vesicle (GO:0045334)	5/50	0.08909959999059745	0.3112700311359833	0	0	2.2222222222222223	5.373334297686226	CTLA4;AP2A1;FCGR1A;FCGR1B;HBEGF
cell cortex region (GO:0099738)	2/11	0.09414501160366	0.312654421251661	0	0	4.438848082079981	10.488638510236477	ANLN;EPB41
spindle pole centrosome (GO:0031616)	2/11	0.09414501160366	0.312654421251661	0	0	4.438848082079981	10.488638510236477	DLGAP5;AURKA
ISWI-type complex (GO:0031010)	2/11	0.09414501160366	0.312654421251661	0	0	4.438848082079981	10.488638510236477	HMGXB4;USF1
beta-catenin-TCF complex (GO:1990907)	2/11	0.09414501160366	0.312654421251661	0	0	4.438848082079981	10.488638510236477	TLE4;TLE1
nucleolus (GO:0005730)	40/676	0.09536315918649604	0.3128376807459443	0	0	1.265353816544661	2.9736611193101523	TOP2A;MRPS15;DOCK4;NCF2;EIF4A3;CHD7;HJURP;TWIST2;HMGB2;CDCA8;DDX21;MCM10;SPTY2D1;MKI67;RPF2;OASL;SELENBP1;RABGEF1;EXOSC10;ORC1;PES1;FLNA;RRP12;PHLDA1;E2F8;PDK1;CTSB;PLK4;XRCC6;AGTPBP1;IDH3G;TRERF1;MOB1A;DIAPH2;ARTN;FANCD2;MNDA;WDFY3;KIF20B;SPC24
ruffle membrane (GO:0032587)	5/53	0.10774423375797093	0.3491951672396889	0	0	2.0830043859649123	4.640923495297477	EPS8;FGR;PLEK;PSD3;RAC1
actin-based cell projection (GO:0098858)	6/70	0.11688596258538334	0.3743133801841443	0	0	1.8750987881981032	4.025005488667342	CDC42;TGFB1;VCAM1;LRRK2;LCP1;MTM1
contractile actin filament bundle (GO:0097517)	4/40	0.12214603222258652	0.37983428003211195	0	0	2.2209370253534293	4.669604412866328	DAAM1;ACTN1;ZYX;LCP1
stress fiber (GO:0001725)	4/40	0.12214603222258652	0.37983428003211195	0	0	2.2209370253534293	4.669604412866328	DAAM1;ACTN1;ZYX;LCP1
coated vesicle (GO:0030135)	6/71	0.12284603108845256	0.37983428003211195	0	0	1.8461538461538463	3.8710587461707084	GGA2;SNX18;SERPINA1;DENND1A;AAK1;CTSC
heterochromatin (GO:0000792)	4/41	0.130546916281158	0.39411261105941614	0	0	2.16079802199676	4.399433617830477	CDKN2A;SUV39H1;SNAI1;HIST1H1B
nuclear ubiquitin ligase complex (GO:0000152)	4/41	0.130546916281158	0.39411261105941614	0	0	2.16079802199676	4.399433617830477	ANAPC15;UBE2C;BUB1B;BRCA1
late endosome (GO:0005770)	10/140	0.13304618867332837	0.39411261105941614	0	0	1.5396825396825398	3.1056304126308154	FIG4;MARCH1;MAP2K1;SLC11A1;KCNQ1;DYSF;MYO5A;CXCR4;IGF2R;MTM1
microtubule organizing center (GO:0005815)	30/507	0.13332434054426345	0.39411261105941614	0	0	1.26248512663607	2.5438702473886794	PXK;PCNA;CCNF;DYSF;HMMR;BRCA2;PIK3R5;KIF15;GNAI2;AURKA;CDC42;CCNB2;CEP55;DLGAP5;CTSC;RAB8A;PLK4;GEN1;SPECC1;PLK1;KIF23;MASTL;SGO1;KAT2B;TPX2;ESPL1;PITPNM1;UNC119;KIF20B;CALM1
endoplasmic reticulum subcompartment (GO:0098827)	2/14	0.14197047094276136	0.41510931177829136	0	0	3.328611402588318	6.497902795129961	ATL3;REEP5
Golgi subcompartment (GO:0098791)	28/479	0.15746952951122875	0.4491100876594186	0	0	1.2453017027963749	2.3019692167024677	ARF1;B4GALT1;UNC93B1;RAB1B;NCF4;AGPAT3;GGA2;CDC42;UGCG;DSE;BSG;CHST15;ST3GAL5;RAC1;RAB8A;CYTH1;CSGALNACT1;RIC1;USF3;IGF2R;FIG4;B3GNT5;TLR8;TLR7;TGFBI;ST6GALNAC4;CHST2;COPE
lamellar body (GO:0042599)	2/15	0.15887034154539106	0.4491100876594186	0	0	3.0724029380902413	5.652197900829096	CTSH;CKAP4
trans-Golgi network transport vesicle (GO:0030140)	2/15	0.15887034154539106	0.4491100876594186	0	0	3.0724029380902413	5.652197900829096	IGF2R;RAB8A
Golgi membrane (GO:0000139)	26/442	0.16027720600484827	0.4491100876594186	0	0	1.2532965554359525	2.294598531584404	ARF1;B4GALT1;UNC93B1;RAB1B;AGPAT3;CDC42;UGCG;DSE;BSG;CHST15;ST3GAL5;RAB8A;CYTH1;CSGALNACT1;RIC1;USF3;IGF2R;FIG4;MARCH1;RAB31;B3GNT5;TLR8;TLR7;ST6GALNAC4;CHST2;COPE
CHD-type complex (GO:0090545)	2/16	0.1761139008962586	0.483414687154016	0	0	2.852795682806176	4.954234388658827	APLP2;GATAD2A
NuRD complex (GO:0016581)	2/16	0.1761139008962586	0.483414687154016	0	0	2.852795682806176	4.954234388658827	APLP2;GATAD2A
vesicle coat (GO:0030120)	3/31	0.182826094386654	0.49546058099120016	0	0	2.140268607442977	3.6367869702960576	SEC13;NECAP1;COPE
endoplasmic reticulum-Golgi intermediate compartment membrane (GO:0033116)	4/47	0.18544132109222464	0.49546058099120016	0	0	1.8587044237400043	3.131948134364914	SERPINA1;RAB1B;AREG;CTSC
autophagosome (GO:0005776)	5/64	0.18992218422778193	0.49546058099120016	0	0	1.6936663693131133	2.813418387948546	ATG16L1;LRRK2;TBC1D14;WDFY3;FTL
