Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Symphalangism affecting the phalanges of the hand (HP:0009773)	3/15	0.02819809209314712	0.7934318831359408	0	0	5.2707182320441985	18.808563068821645	TPM2;NOG;BMPR1B
Abnormality of the phalanges of the 5th finger (HP:0004213)	3/15	0.02819809209314712	0.7934318831359408	0	0	5.2707182320441985	18.808563068821645	MYCN;NOG;BMPR1B
Portal hypertension (HP:0001409)	4/26	0.028458285804334894	0.7934318831359408	0	0	3.835478680611424	13.651680328285693	SMAD4;TMEM67;MPL;PIGM
Astigmatism (HP:0000483)	7/66	0.029640156505580845	0.7934318831359408	0	0	2.5062736319343855	8.818637555291803	FANCL;BBS9;TCF4;CHRDL1;TRIM32;FANCF;FBN1
Abnormality of cells of the lymphoid lineage (HP:0012140)	5/39	0.030597554963385398	0.7934318831359408	0	0	3.103706598918637	10.822113346252277	CASP10;LRBA;DNMT3B;FAT4;NHEJ1
Abnormality of salivation (HP:0100755)	5/39	0.030597554963385398	0.7934318831359408	0	0	3.103706598918637	10.822113346252277	CHRM3;ALS2;SCN9A;SLC16A2;HLA-DRB1
Oligohydramnios (HP:0001562)	7/67	0.03185188766837334	0.7934318831359408	0	0	2.4643729189789125	8.493852191860205	CHRM3;FANCL;TCTN2;TMEM67;NPHP3;REN;FANCF
Narrow face (HP:0000275)	6/53	0.03223839741282297	0.7934318831359408	0	0	2.695428598386564	9.257711168078972	ELN;TPM2;NOG;SLC16A2;FBXL4;FBN1
Postaxial hand polydactyly (HP:0001162)	8/82	0.03244571249491681	0.7934318831359408	0	0	2.2844444444444445	7.8315026805694385	SETBP1;IFT172;TCTN2;TMEM67;AKT3;BBS9;BMPR1B;TRIM32
Pancreatic fibrosis (HP:0100732)	3/16	0.03356135388299429	0.7934318831359408	0	0	4.86502337441564	16.513738314254393	TMEM67;TCTN2;NPHP3
Hyperuricemia (HP:0002149)	3/16	0.03356135388299429	0.7934318831359408	0	0	4.86502337441564	16.513738314254393	MUC1;REN;PFKM
Increased purine levels (HP:0004368)	3/16	0.03356135388299429	0.7934318831359408	0	0	4.86502337441564	16.513738314254393	MUC1;REN;PFKM
Aortic regurgitation (HP:0001659)	3/16	0.03356135388299429	0.7934318831359408	0	0	4.86502337441564	16.513738314254393	SLC2A10;ELN;FBN1
Myoglobinuria (HP:0002913)	3/16	0.03356135388299429	0.7934318831359408	0	0	4.86502337441564	16.513738314254393	PHKA1;LPIN1;PFKM
Abnormality of the hepatic vasculature (HP:0006707)	4/28	0.03630897255734971	0.7934318831359408	0	0	3.515486725663717	11.656265553743586	SMAD4;TMEM67;MPL;PIGM
Gowers sign (HP:0003391)	4/28	0.03630897255734971	0.7934318831359408	0	0	3.515486725663717	11.656265553743586	GATM;BIN1;TPM2;TRIM32
Tarsal synostosis (HP:0008368)	4/28	0.03630897255734971	0.7934318831359408	0	0	3.515486725663717	11.656265553743586	TPM2;NOG;BMPR1B;MIPOL1
Congenital hip dislocation (HP:0001374)	4/28	0.03630897255734971	0.7934318831359408	0	0	3.515486725663717	11.656265553743586	CHRM3;TPM2;ATP6V0A2;HSPG2
Abnormality of the carotid arteries (HP:0005344)	4/28	0.03630897255734971	0.7934318831359408	0	0	3.515486725663717	11.656265553743586	FANCL;SLC2A10;ELN;FANCF
Waddling gait (HP:0002515)	5/41	0.03700711437186094	0.7934318831359408	0	0	2.9309708379475823	9.662370664354617	BIN1;TPM2;FHL1;NOG;TRIM32
Prominent nasal bridge (HP:0000426)	9/100	0.03795223088014645	0.7934318831359408	0	0	2.0903445831143275	6.83840969208986	BCR;SMAD4;ARVCF;TCTN2;TMEM67;HMGA2;BBS9;HSPG2;TRIM32
Wide cranial sutures (HP:0010537)	3/17	0.03941321877749111	0.7934318831359408	0	0	4.517284925019732	14.60733654363176	SETBP1;REN;FAT4
Spinal rigidity (HP:0003306)	3/17	0.03941321877749111	0.7934318831359408	0	0	4.517284925019732	14.60733654363176	FHL1;HSPG2;PTRF
Abnormality of renal excretion (HP:0011036)	4/29	0.04065628450372822	0.7934318831359408	0	0	3.3746902654867257	10.807789302948356	MUC1;TMEM67;NPHP3;REN
Synostosis involving bones of the feet (HP:0009140)	4/30	0.045285720818078655	0.7934318831359408	0	0	3.2447243022464263	10.041654370318168	TPM2;NOG;BMPR1B;MIPOL1
Ectopia lentis (HP:0001083)	4/30	0.045285720818078655	0.7934318831359408	0	0	3.2447243022464263	10.041654370318168	CHRDL1;HSPG2;AASS;FBN1
Synostosis involving bones of the lower limbs (HP:0009138)	4/30	0.045285720818078655	0.7934318831359408	0	0	3.2447243022464263	10.041654370318168	TPM2;NOG;BMPR1B;MIPOL1
Emphysema (HP:0002097)	4/30	0.045285720818078655	0.7934318831359408	0	0	3.2447243022464263	10.041654370318168	ELN;LRBA;LTBP4;FBN1
Pancreatic cysts (HP:0001737)	3/18	0.04574497591505899	0.7934318831359408	0	0	4.215911602209944	13.004709993937581	TMEM67;TCTN2;NPHP3
Attention deficit hyperactivity disorder (HP:0007018)	8/88	0.046359381269215634	0.7934318831359408	0	0	2.1124444444444443	6.4880173898739395	BCR;SPRED1;ARVCF;THRB;ELN;PMS2;NDN;HSPG2
Rectal prolapse (HP:0002035)	2/8	0.04804895777351683	0.7934318831359408	0	0	7.022075055187638	21.31575343880034	SMAD4;LTBP4
Abnormality of the phalanges of the 2nd finger (HP:0009541)	2/8	0.04804895777351683	0.7934318831359408	0	0	7.022075055187638	21.31575343880034	MYCN;BMPR1B
Gout (HP:0001997)	2/8	0.04804895777351683	0.7934318831359408	0	0	7.022075055187638	21.31575343880034	MUC1;PFKM
Round ear (HP:0100830)	2/8	0.04804895777351683	0.7934318831359408	0	0	7.022075055187638	21.31575343880034	TPM2;FBN1
Abnormality of the labia minora (HP:0012880)	2/8	0.04804895777351683	0.7934318831359408	0	0	7.022075055187638	21.31575343880034	SETBP1;NDN
Thyroid-stimulating hormone excess (HP:0002925)	2/8	0.04804895777351683	0.7934318831359408	0	0	7.022075055187638	21.31575343880034	THRB;SLC16A2
Short 1st metacarpal (HP:0010034)	2/8	0.04804895777351683	0.7934318831359408	0	0	7.022075055187638	21.31575343880034	SETBP1;NOG
Aplasia/Hypoplasia of the 1st metacarpal (HP:0010026)	2/8	0.04804895777351683	0.7934318831359408	0	0	7.022075055187638	21.31575343880034	SETBP1;NOG
Exercise-induced myalgia (HP:0003738)	2/8	0.04804895777351683	0.7934318831359408	0	0	7.022075055187638	21.31575343880034	PHKA1;TRIM32
Abnormality of the renal medulla (HP:0100957)	4/31	0.05019669017969218	0.7934318831359408	0	0	3.124385447394297	9.34755571250432	MUC1;IFT172;TMEM67;NPHP3
Neoplasm of the rectum (HP:0100743)	3/19	0.052545588244223077	0.7934318831359408	0	0	3.9522099447513814	11.643503508830923	PMS2;SDHC;SDHA
Abnormality of the renal cortex (HP:0011035)	3/19	0.052545588244223077	0.7934318831359408	0	0	3.9522099447513814	11.643503508830923	MUC1;TMEM67;NPHP3
Sloping forehead (HP:0000340)	7/76	0.05678501870664274	0.7934318831359408	0	0	2.1419196062346186	6.144059427825626	SETBP1;FANCL;TCTN2;TMEM67;LTBP4;NHEJ1;FANCF
Weight loss (HP:0001824)	9/108	0.05705234499890799	0.7934318831359408	0	0	1.920618869450905	5.500241620278215	FANCL;MPL;PMS2;AVP;GATA2;HLA-DRB1;FANCF;HLA-DQB1;IL12RB2
Pyloric stenosis (HP:0002021)	6/61	0.05777972260724945	0.7934318831359408	0	0	2.3023987099375125	6.56440898864232	BCR;SLC2A10;LTBP4;GATA3;FAT4;PTRF
Patent ductus arteriosus (HP:0001643)	10/125	0.058343014959318415	0.7934318831359408	0	0	1.837610148155321	5.22141420925058	CHRM3;SMAD4;ARVCF;MYCN;FANCL;ELN;NPHP3;SHANK3;FANCF;FBN1
Bradycardia (HP:0001662)	3/20	0.0598020163822685	0.7934318831359408	0	0	3.7195320116997075	10.476864957270013	DST;SCN9A;PTRF
Cystic liver disease (HP:0006706)	3/20	0.0598020163822685	0.7934318831359408	0	0	3.7195320116997075	10.476864957270013	TMEM67;TCTN2;NPHP3
Tubulointerstitial abnormality (HP:0001969)	3/20	0.0598020163822685	0.7934318831359408	0	0	3.7195320116997075	10.476864957270013	MUC1;NPHP3;REN
Protrusio acetabuli (HP:0003179)	2/9	0.05995523478251794	0.7934318831359408	0	0	6.018606117943866	16.937303031660345	HSPG2;FBN1
Bile duct proliferation (HP:0001408)	2/9	0.05995523478251794	0.7934318831359408	0	0	6.018606117943866	16.937303031660345	TMEM67;NPHP3
Right ventricular cardiomyopathy (HP:0011663)	2/9	0.05995523478251794	0.7934318831359408	0	0	6.018606117943866	16.937303031660345	PKP2;DSG2
Delayed CNS myelination (HP:0002188)	2/9	0.05995523478251794	0.7934318831359408	0	0	6.018606117943866	16.937303031660345	SLC16A2;SHANK3
Abnormal biliary tract physiology (HP:0012439)	2/9	0.05995523478251794	0.7934318831359408	0	0	6.018606117943866	16.937303031660345	TMEM67;NPHP3
Gonadotropin excess (HP:0000837)	2/9	0.05995523478251794	0.7934318831359408	0	0	6.018606117943866	16.937303031660345	HFM1;STAG3
Abnormality of the proximal phalanges of the hand (HP:0009834)	2/9	0.05995523478251794	0.7934318831359408	0	0	6.018606117943866	16.937303031660345	NOG;BMPR1B
Abnormality of the 1st metacarpal (HP:0010009)	2/9	0.05995523478251794	0.7934318831359408	0	0	6.018606117943866	16.937303031660345	SETBP1;NOG
Oculomotor apraxia (HP:0000657)	5/47	0.0608609883375539	0.7934318831359408	0	0	2.511469704160734	7.030012808102587	BCR;IFT172;TMEM67;TCTN2;EXOSC3
Specific learning disability (HP:0001328)	5/47	0.0608609883375539	0.7934318831359408	0	0	2.511469704160734	7.030012808102587	SPRED1;MYCN;NDN;BBS9;TRIM32
Lymphopenia (HP:0001888)	4/34	0.06659958460572248	0.7934318831359408	0	0	2.8115044247787613	7.616525569869946	LRBA;DNMT3B;FAT4;NHEJ1
Urticaria (HP:0001025)	4/34	0.06659958460572248	0.7934318831359408	0	0	2.8115044247787613	7.616525569869946	CASP10;SDHC;HLA-DRB1;HLA-DQB1
Neoplasm of the colon (HP:0100273)	4/34	0.06659958460572248	0.7934318831359408	0	0	2.8115044247787613	7.616525569869946	SMAD4;PMS2;SDHC;SDHA
Talipes equinovarus (HP:0001762)	10/129	0.06911121720966597	0.7934318831359408	0	0	1.7754674252774607	4.744116833606558	CHRM3;EBP;DST;SETBP1;BIN1;TPM2;PLOD2;FAT4;BMPR1B;HSPG2
Short neck (HP:0000470)	13/182	0.07164974259130841	0.7934318831359408	0	0	1.6263859045981952	4.2870974876192935	SMAD4;TPM2;FHL1;MPL;HSPG2;EBP;SPRED1;ARVCF;SETBP1;TCTN2;BBS9;TCF4;TRIM32
Hypertelorism (HP:0000316)	21/328	0.07208059950329604	0.7934318831359408	0	0	1.4486667719392308	3.809950655091144	SMAD4;SLC2A10;FANCL;ELN;LTBP4;SPINT2;HSPG2;MIPOL1;FANCF;ARVCF;SPRED1;SETBP1;TCTN2;TMEM67;AKT3;ATP6V0A2;DNMT3B;FAT4;AVP;FREM1;FBN1
Abnormal cortical bone morphology (HP:0003103)	4/35	0.07261338306848329	0.7934318831359408	0	0	2.7206679988581217	7.13524031127806	FAM134B;SETBP1;SCN9A;FBN1
Alacrima (HP:0000522)	2/10	0.07274275372169797	0.7934318831359408	0	0	5.266004415011038	13.801281197935431	DST;SETBP1
Acute lymphatic leukemia (HP:0006721)	2/10	0.07274275372169797	0.7934318831359408	0	0	5.266004415011038	13.801281197935431	BCR;PBX1
Autoimmune hemolytic anemia (HP:0001890)	2/10	0.07274275372169797	0.7934318831359408	0	0	5.266004415011038	13.801281197935431	CASP10;LRBA
Facial shape deformation (HP:0011334)	2/10	0.07274275372169797	0.7934318831359408	0	0	5.266004415011038	13.801281197935431	NPHP3;REN
Centrally nucleated skeletal muscle fibers (HP:0003687)	2/10	0.07274275372169797	0.7934318831359408	0	0	5.266004415011038	13.801281197935431	BIN1;TRIM32
Supernumerary spleens (HP:0009799)	2/10	0.07274275372169797	0.7934318831359408	0	0	5.266004415011038	13.801281197935431	MYCN;NPHP3
Abnormality of the corticospinal tract (HP:0002492)	2/10	0.07274275372169797	0.7934318831359408	0	0	5.266004415011038	13.801281197935431	ALS2;ATL1
Potter facies (HP:0002009)	2/10	0.07274275372169797	0.7934318831359408	0	0	5.266004415011038	13.801281197935431	NPHP3;REN
Intellectual disability, moderate (HP:0002342)	3/22	0.07562189468798163	0.7934318831359408	0	0	3.327653387612678	8.592032411450884	EBP;TMEM67;SHANK3
Limited hip movement (HP:0008800)	3/22	0.07562189468798163	0.7934318831359408	0	0	3.327653387612678	8.592032411450884	DST;TPM2;HSPG2
Cheekbone underdevelopment (HP:0010669)	6/66	0.0785190086727718	0.7934318831359408	0	0	2.1099778270509977	5.368658251273919	BCR;ARVCF;EBP;SLC2A10;ELN;SLC16A2
Thin upper lip vermilion (HP:0000219)	5/51	0.08064247404228299	0.7934318831359408	0	0	2.2925995474023786	5.77214618859447	SMAD4;NOG;NDN;IGF1R;FBN1
Umbilical hernia (HP:0001537)	11/151	0.08292503715792388	0.7934318831359408	0	0	1.6600732600732602	4.133280692724038	ARVCF;THRB;FANCL;SLC2A10;ELN;LTBP4;DNMT3B;HSPG2;SHANK3;FANCF;FBN1
Tracheal stenosis (HP:0002777)	3/23	0.08415177848837763	0.7934318831359408	0	0	3.1611049723756905	7.824155941136794	SMAD4;EBP;FBN1
Lymphedema (HP:0001004)	4/37	0.08543359301638008	0.7934318831359408	0	0	2.555510860820595	6.286597336661791	FAT4;GATA2;SHANK3;HLA-DRB1
Long philtrum (HP:0000343)	11/152	0.08593501666331875	0.7934318831359408	0	0	1.6482127185179913	4.044984134431441	METTL23;SLC2A10;TPM2;ELN;LTBP4;ATP6V0A2;AVP;HSPG2;SHANK3;IGF1R;FBN1
Abnormality of the middle phalanges of the toes (HP:0010183)	2/11	0.08630715111831913	0.7934318831359408	0	0	4.680647534952171	11.466850760412164	NOG;BMPR1B
Esophageal neoplasm (HP:0100751)	2/11	0.08630715111831913	0.7934318831359408	0	0	4.680647534952171	11.466850760412164	SDHC;SDHA
Neoplasm of head and neck (HP:0012288)	2/11	0.08630715111831913	0.7934318831359408	0	0	4.680647534952171	11.466850760412164	SDHC;SDHA
Aortic aneurysm (HP:0004942)	2/11	0.08630715111831913	0.7934318831359408	0	0	4.680647534952171	11.466850760412164	PRKG1;FBN1
Hydroureter (HP:0000072)	2/11	0.08630715111831913	0.7934318831359408	0	0	4.680647534952171	11.466850760412164	CHRM3;SETBP1
Autoamputation (HP:0001218)	2/11	0.08630715111831913	0.7934318831359408	0	0	4.680647534952171	11.466850760412164	FAM134B;ATL1
Pectus excavatum (HP:0000767)	10/135	0.08748643499338267	0.7934318831359408	0	0	1.6897104677060133	4.116593500135854	CHRM3;SLC2A10;TPM2;ELN;NOG;SDHC;SLC16A2;HSPG2;IGF1R;FBN1
Facial asymmetry (HP:0000324)	6/68	0.08784514477388057	0.7934318831359408	0	0	2.041699449252557	4.965780021565567	BCR;MYCN;FANCL;NOG;ATP6V0A2;FANCF
Vesicoureteral reflux (HP:0000076)	6/68	0.08784514477388057	0.7934318831359408	0	0	2.041699449252557	4.965780021565567	CHRM3;ARVCF;SETBP1;ELN;GATA3;SHANK3
Multicystic kidney dysplasia (HP:0000003)	8/101	0.08840422306958454	0.7934318831359408	0	0	1.8159139784946237	4.405108663345011	CHRM3;ARVCF;TCTN2;TMEM67;NPHP3;BBS9;GATA3;TRIM32
Congenital hepatic fibrosis (HP:0002612)	4/38	0.09222882806046125	0.7934318831359408	0	0	2.480218636127017	5.911557786122718	TMEM67;TCTN2;SLC40A1;NPHP3
Broad foot (HP:0001769)	4/38	0.09222882806046125	0.7934318831359408	0	0	2.480218636127017	5.911557786122718	BBS9;BMPR1B;TRIM32;MIPOL1
Abnormality of purine metabolism (HP:0004352)	3/24	0.09307080986442007	0.7934318831359408	0	0	3.010418310970797	7.147921219592169	MUC1;REN;PFKM
Mitral regurgitation (HP:0001653)	3/24	0.09307080986442007	0.7934318831359408	0	0	3.010418310970797	7.147921219592169	SMAD4;ELN;FBN1
High palate (HP:0000218)	13/191	0.0956003398623058	0.7934318831359408	0	0	1.5434184922478187	3.623296692268611	DST;SLC2A10;TPM2;ZDHHC15;SPRED1;MYCN;BIN1;ATP6V0A2;BBS9;FAT4;SHANK3;TRIM32;FBN1
Memory impairment (HP:0002354)	6/70	0.09774923272974691	0.7934318831359408	0	0	1.977688470066519	4.598817744362086	TNFSF4;PMS2;CP;HLA-DRB1;HLA-DQB1;IL12RB2
Aneurysm (HP:0002617)	4/39	0.09927240653820053	0.7934318831359408	0	0	2.409228824273072	5.56504785016951	SLC2A10;PKP2;PRKG1;FBN1
Radial deviation of finger (HP:0009466)	15/229	0.09944706313388192	0.7934318831359408	0	0	1.4817741310922963	3.4201270365489638	SMAD4;SLC2A10;FANCL;ELN;NOG;HMGA2;IGF1R;FANCF;BCR;EBP;BBS9;NDN;BMPR1B;SHANK3;TRIM32
Ragged-red muscle fibers (HP:0003200)	2/12	0.10055170529114292	0.7934318831359408	0	0	4.212362030905077	9.676146067300548	SDHA;SLC25A4
Chronic bronchitis (HP:0004469)	2/12	0.10055170529114292	0.7934318831359408	0	0	4.212362030905077	9.676146067300548	ARMC4;DNMT3B
Cone-rod dystrophy (HP:0000548)	2/12	0.10055170529114292	0.7934318831359408	0	0	4.212362030905077	9.676146067300548	PROM1;RPGR
Aplasia/Hypoplasia of the middle phalanx of the 5th finger (HP:0009161)	2/12	0.10055170529114292	0.7934318831359408	0	0	4.212362030905077	9.676146067300548	MYCN;BMPR1B
Decreased central vision (HP:0007663)	2/12	0.10055170529114292	0.7934318831359408	0	0	4.212362030905077	9.676146067300548	PROM1;RPGR
Flat cornea (HP:0007720)	2/12	0.10055170529114292	0.7934318831359408	0	0	4.212362030905077	9.676146067300548	ELN;FBN1
Decreased lacrimation (HP:0000633)	2/12	0.10055170529114292	0.7934318831359408	0	0	4.212362030905077	9.676146067300548	DST;SETBP1
Asplenia (HP:0001746)	2/12	0.10055170529114292	0.7934318831359408	0	0	4.212362030905077	9.676146067300548	MYCN;NPHP3
Shallow orbits (HP:0000586)	2/12	0.10055170529114292	0.7934318831359408	0	0	4.212362030905077	9.676146067300548	SETBP1;FBN1
Short chin (HP:0000331)	2/12	0.10055170529114292	0.7934318831359408	0	0	4.212362030905077	9.676146067300548	DST;SHANK3
Widely patent fontanelles and sutures (HP:0004492)	2/12	0.10055170529114292	0.7934318831359408	0	0	4.212362030905077	9.676146067300548	SETBP1;REN
Abnormality of the 4th metacarpal (HP:0010012)	2/12	0.10055170529114292	0.7934318831359408	0	0	4.212362030905077	9.676146067300548	FGF16;FAT4
Short phalanx of the thumb (HP:0009660)	2/12	0.10055170529114292	0.7934318831359408	0	0	4.212362030905077	9.676146067300548	SETBP1;NOG
Absent phalangeal crease (HP:0006109)	2/12	0.10055170529114292	0.7934318831359408	0	0	4.212362030905077	9.676146067300548	TPM2;NOG
Abnormality of the 2nd finger (HP:0004100)	2/12	0.10055170529114292	0.7934318831359408	0	0	4.212362030905077	9.676146067300548	MYCN;BMPR1B
Long eyelashes (HP:0000527)	3/25	0.10235985873989556	0.7934318831359408	0	0	2.8734304369663484	6.549296918949154	HSPG2;SHANK3;FBN1
Abnormal urine output (HP:0012590)	3/25	0.10235985873989556	0.7934318831359408	0	0	2.8734304369663484	6.549296918949154	TMEM67;NPHP3;REN
EMG: myopathic abnormalities (HP:0003458)	3/25	0.10235985873989556	0.7934318831359408	0	0	2.8734304369663484	6.549296918949154	BIN1;TRIM32;SLC25A4
Osteopenia (HP:0000938)	6/71	0.1029144393596228	0.7934318831359408	0	0	1.9471601569162544	4.427564379505815	PLS3;NDN;PLOD2;AVP;FAT4;PTRF
Lipoatrophy (HP:0100578)	5/55	0.10343006545487843	0.7934318831359408	0	0	2.10874861572536	4.784454521269968	TPM1;FHL2;DSG2;SDHA;FBN1
Sudden cardiac death (HP:0001645)	7/88	0.10483255967437918	0.7934318831359408	0	0	1.8234471985859333	4.11258616622827	SLC2A10;ELN;TNFSF4;PKP2;DSG2;HLA-DRB1;HLA-DQB1
Arteriovenous malformation (HP:0100026)	4/40	0.10655737621497739	0.7934318831359408	0	0	2.342182890855457	5.244315415662869	SMAD4;FANCL;FAT4;FANCF
Thick eyebrow (HP:0000574)	5/56	0.10957684253735943	0.7934318831359408	0	0	2.067292033092307	4.571049815497649	SMAD4;ABCA5;HMGA2;SHANK3;FBXL4
Mucosal telangiectasiae (HP:0100579)	3/26	0.11199920051694927	0.7934318831359408	0	0	2.748354552005765	6.01687243206308	SMAD4;SDHC;HLA-DRB1
Hypermetropia (HP:0000540)	6/73	0.11366233484838484	0.7934318831359408	0	0	1.8888374094053018	4.107320769538584	SMAD4;TMEM98;ELN;NOG;NDN;FBN1
Aplasia/Hypoplasia of the sternum (HP:0006714)	2/13	0.11538685882895956	0.7934318831359408	0	0	3.829219345775637	8.269064413027971	SETBP1;NOG
Aplasia/Hypoplasia of the phalanges of the toes (HP:0010173)	2/13	0.11538685882895956	0.7934318831359408	0	0	3.829219345775637	8.269064413027971	NOG;BMPR1B
Aplasia/Hypoplasia of the spleen (HP:0010451)	2/13	0.11538685882895956	0.7934318831359408	0	0	3.829219345775637	8.269064413027971	MYCN;NPHP3
Aplasia/Hypoplasia of the phalanges of the 5th finger (HP:0009376)	2/13	0.11538685882895956	0.7934318831359408	0	0	3.829219345775637	8.269064413027971	MYCN;BMPR1B
Trismus (HP:0000211)	2/13	0.11538685882895956	0.7934318831359408	0	0	3.829219345775637	8.269064413027971	TPM2;HSPG2
Exercise intolerance (HP:0003546)	5/57	0.1158967347446603	0.7934318831359408	0	0	2.0274299344066784	4.369224440697271	PHKA1;SDHA;PTRF;SLC25A4;PFKM
Upslanted palpebral fissure (HP:0000582)	8/108	0.11795414918089803	0.7934318831359408	0	0	1.6881777777777778	3.6084112849038044	ARVCF;MYCN;FANCL;ATP6V0A2;NDN;TCF4;SLC16A2;FANCF
Tapered finger (HP:0001182)	4/42	0.12182144007570488	0.7934318831359408	0	0	2.2186772240335353	4.67075687878712	FAM134B;SCN9A;TCF4;GATA2
Dilatation of the ascending aorta (HP:0005111)	3/27	0.1219686781970972	0.7934318831359408	0	0	2.6337016574585634	5.541284592670695	BCR;SLC2A10;FBN1
Anencephaly (HP:0002323)	3/27	0.1219686781970972	0.7934318831359408	0	0	2.6337016574585634	5.541284592670695	TMEM67;TCTN2;DACT1
Polycystic kidney dysplasia (HP:0000113)	5/59	0.12904002931650851	0.7934318831359408	0	0	1.9521348591116032	3.9972550122047066	ARVCF;ELN;NPHP3;PKD2;SHANK3
Hyperkalemia (HP:0002153)	2/14	0.13072976856922172	0.7934318831359408	0	0	3.5099337748344372	7.1413917119475085	KLHL3;LPIN1
Overgrowth (HP:0001548)	2/14	0.13072976856922172	0.7934318831359408	0	0	3.5099337748344372	7.1413917119475085	HSPG2;FBN1
Polydipsia (HP:0001959)	2/14	0.13072976856922172	0.7934318831359408	0	0	3.5099337748344372	7.1413917119475085	TMEM67;NPHP3
Increased variability in muscle fiber diameter (HP:0003557)	2/14	0.13072976856922172	0.7934318831359408	0	0	3.5099337748344372	7.1413917119475085	FHL1;TRIM32
