Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
ubiquitin-protein transferase inhibitor activity (GO:0055105)	2/9	0.05995523478251794	0.8646480560128836	0	0	6.018606117943866	16.937303031660345	RPS7;RPL23
kinase inhibitor activity (GO:0019210)	4/33	0.060856381446595234	0.8646480560128836	0	0	2.9086054317973757	8.141880577332204	CDKN1B;RHOH;LRP6;MAPK8IP1
3'-5' exonuclease activity (GO:0008408)	5/48	0.06551765579373287	0.8646480560128836	0	0	2.452934662236988	6.685315498464365	EXD2;TATDN1;EXOSC3;REXO2;REXO4
sialyltransferase activity (GO:0008373)	3/21	0.06749951371198952	0.8646480560128836	0	0	3.512707182320442	9.468976022845567	ST6GAL2;ST8SIA6;ST6GALNAC5
glucose transmembrane transporter activity (GO:0005355)	3/21	0.06749951371198952	0.8646480560128836	0	0	3.512707182320442	9.468976022845567	SLC2A10;SLC5A3;MFSD4B
protein binding involved in heterotypic cell-cell adhesion (GO:0086080)	2/10	0.07274275372169797	0.8646480560128836	0	0	5.266004415011038	13.801281197935431	PKP2;DSG2
voltage-gated sodium channel activity (GO:0005248)	3/22	0.07562189468798163	0.8646480560128836	0	0	3.327653387612678	8.592032411450884	SCN9A;PKD2;SCN3A
3'-5'-exodeoxyribonuclease activity (GO:0008296)	2/11	0.08630715111831913	0.8646480560128836	0	0	4.680647534952171	11.466850760412164	EXD2;TATDN1
ABC-type xenobiotic transporter activity (GO:0008559)	2/11	0.08630715111831913	0.8646480560128836	0	0	4.680647534952171	11.466850760412164	ABCC1;ABCB1
AMP binding (GO:0016208)	2/11	0.08630715111831913	0.8646480560128836	0	0	4.680647534952171	11.466850760412164	MPPED2;PFKM
transaminase activity (GO:0008483)	2/11	0.08630715111831913	0.8646480560128836	0	0	4.680647534952171	11.466850760412164	AADAT;BCAT1
DNA-(apurinic or apyrimidinic site) endonuclease activity (GO:0003906)	2/11	0.08630715111831913	0.8646480560128836	0	0	4.680647534952171	11.466850760412164	HMCES;HMGA2
filamin binding (GO:0031005)	2/11	0.08630715111831913	0.8646480560128836	0	0	4.680647534952171	11.466850760412164	TMEM67;DPYSL3
hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines (GO:0016813)	2/11	0.08630715111831913	0.8646480560128836	0	0	4.680647534952171	11.466850760412164	ARG2;DDAH2
transforming growth factor beta binding (GO:0050431)	3/24	0.09307080986442007	0.8646480560128836	0	0	3.010418310970797	7.147921219592169	CD109;LTBP4;LTBP3
sodium:proton antiporter activity (GO:0015385)	2/12	0.10055170529114292	0.8646480560128836	0	0	4.212362030905077	9.676146067300548	SLC9A7;SLC9B2
transforming growth factor beta-activated receptor activity (GO:0005024)	2/12	0.10055170529114292	0.8646480560128836	0	0	4.212362030905077	9.676146067300548	LTBP4;BMPR1B
carbohydrate:cation symporter activity (GO:0005402)	2/12	0.10055170529114292	0.8646480560128836	0	0	4.212362030905077	9.676146067300548	SLC2A10;SLC5A3
exodeoxyribonuclease activity, producing 5'-phosphomonoesters (GO:0016895)	2/12	0.10055170529114292	0.8646480560128836	0	0	4.212362030905077	9.676146067300548	EXD2;TATDN1
glycerophospholipid flippase activity (GO:0140333)	2/12	0.10055170529114292	0.8646480560128836	0	0	4.212362030905077	9.676146067300548	ABCB1;ATP8B2
m7G(5')pppN diphosphatase activity (GO:0050072)	2/12	0.10055170529114292	0.8646480560128836	0	0	4.212362030905077	9.676146067300548	NUDT11;NUDT10
hydro-lyase activity (GO:0016836)	5/55	0.10343006545487843	0.8646480560128836	0	0	2.10874861572536	4.784454521269968	HACD1;ENOSF1;ENO2;L3HYPDH;CA13
E-box binding (GO:0070888)	4/41	0.1140763273980282	0.8646480560128836	0	0	2.2787610619469025	4.9469339414400135	TAL1;HES1;TCF4;GATA3
GDP-dissociation inhibitor activity (GO:0005092)	2/13	0.11538685882895956	0.8646480560128836	0	0	3.829219345775637	8.269064413027971	GPSM2;SH3BP4
monovalent cation:proton antiporter activity (GO:0005451)	2/13	0.11538685882895956	0.8646480560128836	0	0	3.829219345775637	8.269064413027971	SLC9A7;SLC9B2
metal ion:proton antiporter activity (GO:0051139)	2/14	0.13072976856922172	0.8646480560128836	0	0	3.5099337748344372	7.1413917119475085	SLC9A7;SLC9B2
metalloendopeptidase inhibitor activity (GO:0008191)	2/14	0.13072976856922172	0.8646480560128836	0	0	3.5099337748344372	7.1413917119475085	BST2;SPOCK3
NADPH binding (GO:0070402)	2/14	0.13072976856922172	0.8646480560128836	0	0	3.5099337748344372	7.1413917119475085	HMGCR;CRYZ
protein kinase C activity (GO:0004697)	2/14	0.13072976856922172	0.8646480560128836	0	0	3.5099337748344372	7.1413917119475085	PRKCQ;PRKCZ
sterol binding (GO:0032934)	5/60	0.13585491500587712	0.8646480560128836	0	0	1.9165408235175676	3.8257370105087523	STARD4;INSIG1;NR1H3;PROM1;ABCG1
protein homodimerization activity (GO:0042803)	35/636	0.13886215056869383	0.8646480560128836	0	0	1.2335016286334537	2.4352696521965855	EXD2;BHLHB9;PANK1;SPPL2B;NPR3;CBY1;RNF8;DPY30;PKD2;GIMAP7;LRP6;TRIM68;HES1;GBP4;RBM11;GSTM3;SMAD4;ACOT7;CDADC1;RBPMS;HMGCS1;MME;AADAT;TPM2;ZBTB38;EPHX2;TPM1;NOG;WDR54;GGCT;BST2;ALS2;HOOK1;CHMP4C;ABCG1
protein kinase C binding (GO:0005080)	4/45	0.14633034297747413	0.8646480560128836	0	0	2.0560112238290524	3.9514245120250533	PARD6B;PKP2;ADCY6;DACT1
aspartic-type endopeptidase activity (GO:0004190)	2/15	0.14650388165172562	0.8646480560128836	0	0	3.239769060961114	6.222635304683004	SPPL2B;REN
Wnt-activated receptor activity (GO:0042813)	2/15	0.14650388165172562	0.8646480560128836	0	0	3.239769060961114	6.222635304683004	FZD3;FZD6
hexose transmembrane transporter activity (GO:0015149)	2/15	0.14650388165172562	0.8646480560128836	0	0	3.239769060961114	6.222635304683004	SLC5A3;MFSD4B
nucleotide diphosphatase activity (GO:0004551)	2/15	0.14650388165172562	0.8646480560128836	0	0	3.239769060961114	6.222635304683004	NUDT11;NUDT10
phosphatase activity (GO:0016791)	6/79	0.149083547733305	0.8646480560128836	0	0	1.7330437687938522	3.2984127924621647	PHOSPHO2;ACP6;EPHX2;DUSP18;HDHD2;LPIN1
endopeptidase inhibitor activity (GO:0004866)	8/115	0.15211319936176632	0.8646480560128836	0	0	1.5771547248182762	2.9699878543019533	BST2;SPINK2;SERPINE2;BIN1;SPOCK3;SPINT2;SERPINI1;SERPINB6
protein serine/threonine kinase inhibitor activity (GO:0030291)	3/30	0.15365282443225772	0.8646480560128836	0	0	2.3406998158379375	4.3842702802657865	SPRED1;CDKN1B;PKIA
CoA hydrolase activity (GO:0016289)	2/16	0.16263853612026213	0.8646480560128836	0	0	3.008199306212551	5.463567117147712	ACOT7;HIBCH
alpha-tubulin binding (GO:0043014)	3/31	0.1647374140699168	0.8646480560128836	0	0	2.2569850039463297	4.07025240451631	BEX4;PACRG;EFHC2
manganese ion binding (GO:0030145)	4/48	0.17256309820303656	0.8646480560128836	0	0	1.915526950925181	3.365566146719815	EXD2;ARG2;MPPED2;ABO
potassium ion transmembrane transporter activity (GO:0015079)	3/32	0.17604945726523666	0.8646480560128836	0	0	2.1790436273575917	3.7849776793634087	KCNK17;PKD2;TMEM38B
adrenergic receptor binding (GO:0031690)	2/17	0.17906858479997015	0.8646480560128836	0	0	2.8075055187637967	4.828871285547475	UCHL1;NEDD4
calcium-release channel activity (GO:0015278)	2/17	0.17906858479997015	0.8646480560128836	0	0	2.8075055187637967	4.828871285547475	PKD2;RYR3
exonuclease activity (GO:0004527)	4/49	0.18164713174218092	0.8646480560128836	0	0	1.8728613569321535	3.1945195964990902	EXD2;REXO2;EXOSC3;REXO4
exoribonuclease activity, producing 5'-phosphomonoesters (GO:0016896)	3/33	0.18756876775023812	0.8646480560128836	0	0	2.1062983425414363	3.5251214203228027	EXD2;EXOSC3;REXO2
cholesterol binding (GO:0015485)	4/50	0.19088515202551073	0.8646480560128836	0	0	1.8320507887649096	3.0340287711400475	STARD4;NR1H3;PROM1;ABCG1
methyltransferase activity (GO:0008168)	4/50	0.19088515202551073	0.8646480560128836	0	0	1.8320507887649096	3.0340287711400475	HENMT1;DNMT3B;AMT;COQ5
RNA polymerase binding (GO:0070063)	2/18	0.19573404108341794	0.8646480560128836	0	0	2.631898454746137	4.292622364643218	BIN1;NEDD4
transmembrane receptor protein serine/threonine kinase activity (GO:0004675)	2/18	0.19573404108341794	0.8646480560128836	0	0	2.631898454746137	4.292622364643218	LTBP4;BMPR1B
cadherin binding involved in cell-cell adhesion (GO:0098641)	2/18	0.19573404108341794	0.8646480560128836	0	0	2.631898454746137	4.292622364643218	KRT18;CNN3
cholesterol transfer activity (GO:0120020)	2/18	0.19573404108341794	0.8646480560128836	0	0	2.631898454746137	4.292622364643218	STARD4;ABCG1
3'-5'-exoribonuclease activity (GO:0000175)	3/34	0.1992754653277924	0.8646480560128836	0	0	2.0382463019069683	3.287828180868334	EXD2;EXOSC3;REXO2
RNA 2'-O-methyltransferase activity (GO:0062105)	1/5	0.20732156040762345	0.8646480560128836	0	0	5.26130099228225	8.278574293865114	HENMT1
RNA polymerase II general transcription initiation factor binding (GO:0001091)	1/5	0.20732156040762345	0.8646480560128836	0	0	5.26130099228225	8.278574293865114	TCF4
5'-deoxyribose-5-phosphate lyase activity (GO:0051575)	1/5	0.20732156040762345	0.8646480560128836	0	0	5.26130099228225	8.278574293865114	HMGA2
RNA strand annealing activity (GO:0033592)	1/5	0.20732156040762345	0.8646480560128836	0	0	5.26130099228225	8.278574293865114	EIF4B
sequence-specific single stranded DNA binding (GO:0098847)	1/5	0.20732156040762345	0.8646480560128836	0	0	5.26130099228225	8.278574293865114	POT1
single-stranded DNA 3'-5' exodeoxyribonuclease activity (GO:0008310)	1/5	0.20732156040762345	0.8646480560128836	0	0	5.26130099228225	8.278574293865114	EXD2
alpha-2A adrenergic receptor binding (GO:0031694)	1/5	0.20732156040762345	0.8646480560128836	0	0	5.26130099228225	8.278574293865114	UCHL1
annealing activity (GO:0097617)	1/5	0.20732156040762345	0.8646480560128836	0	0	5.26130099228225	8.278574293865114	EIF4B
thiolester hydrolase activity (GO:0016790)	1/5	0.20732156040762345	0.8646480560128836	0	0	5.26130099228225	8.278574293865114	ESD
transforming growth factor beta receptor activity, type I (GO:0005025)	1/5	0.20732156040762345	0.8646480560128836	0	0	5.26130099228225	8.278574293865114	BMPR1B
beta-2 adrenergic receptor binding (GO:0031698)	1/5	0.20732156040762345	0.8646480560128836	0	0	5.26130099228225	8.278574293865114	NEDD4
uridine transmembrane transporter activity (GO:0015213)	1/5	0.20732156040762345	0.8646480560128836	0	0	5.26130099228225	8.278574293865114	SLC29A2
voltage-gated calcium channel activity involved in cardiac muscle cell action potential (GO:0086007)	1/5	0.20732156040762345	0.8646480560128836	0	0	5.26130099228225	8.278574293865114	CACNB2
D-loop DNA binding (GO:0062037)	1/5	0.20732156040762345	0.8646480560128836	0	0	5.26130099228225	8.278574293865114	POT1
DNA insertion or deletion binding (GO:0032135)	1/5	0.20732156040762345	0.8646480560128836	0	0	5.26130099228225	8.278574293865114	PMS2
epoxide hydrolase activity (GO:0004301)	1/5	0.20732156040762345	0.8646480560128836	0	0	5.26130099228225	8.278574293865114	EPHX2
glutathione transmembrane transporter activity (GO:0034634)	1/5	0.20732156040762345	0.8646480560128836	0	0	5.26130099228225	8.278574293865114	ABCC1
large ribosomal subunit rRNA binding (GO:0070180)	1/5	0.20732156040762345	0.8646480560128836	0	0	5.26130099228225	8.278574293865114	RPL23
oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor (GO:0016671)	1/5	0.20732156040762345	0.8646480560128836	0	0	5.26130099228225	8.278574293865114	MSRB3
phosphatidylcholine flippase activity (GO:0140345)	1/5	0.20732156040762345	0.8646480560128836	0	0	5.26130099228225	8.278574293865114	ATP8B2
polyol transmembrane transporter activity (GO:0015166)	1/5	0.20732156040762345	0.8646480560128836	0	0	5.26130099228225	8.278574293865114	SLC5A3
RNA methyltransferase activity (GO:0008173)	2/19	0.2125797454730114	0.8646480560128836	0	0	2.4769510453187897	3.8354053411802145	FBL;HENMT1
sterol transfer activity (GO:0120015)	2/19	0.2125797454730114	0.8646480560128836	0	0	2.4769510453187897	3.8354053411802145	STARD4;ABCG1
NADP binding (GO:0050661)	3/36	0.2231733927106072	0.8646480560128836	0	0	1.9145153189352084	2.871402067607709	ME3;HMGCR;CRYZ
antiporter activity (GO:0015297)	2/20	0.22955505169355017	0.8646480560128836	0	0	2.3392200147167035	3.442425183697611	SLC25A30;SLC35E2B
guanyl-nucleotide exchange factor activity (GO:0005085)	9/149	0.23649919363071562	0.8646480560128836	0	0	1.3552200858096297	1.9539705233094036	PREX2;BCR;FGD5;ALS2;ARHGEF17;SERGEF;DOCK1;ARHGEF5;RAPGEF3
calcium ion transmembrane transporter activity (GO:0015085)	4/55	0.23904687892088866	0.8646480560128836	0	0	1.6520041644976575	2.3641758912788404	CACNB2;TRPC1;PKD2;ATP2C1
sodium:bicarbonate symporter activity (GO:0008510)	1/6	0.24331811129808925	0.8646480560128836	0	0	4.208820286659316	5.948685951529383	SLC4A8
solute:bicarbonate symporter activity (GO:0140410)	1/6	0.24331811129808925	0.8646480560128836	0	0	4.208820286659316	5.948685951529383	SLC4A8
alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase activity (GO:0001665)	1/6	0.24331811129808925	0.8646480560128836	0	0	4.208820286659316	5.948685951529383	ST6GALNAC5
alpha-N-acetylneuraminate alpha-2,8-sialyltransferase activity (GO:0003828)	1/6	0.24331811129808925	0.8646480560128836	0	0	4.208820286659316	5.948685951529383	ST8SIA6
amidine-lyase activity (GO:0016842)	1/6	0.24331811129808925	0.8646480560128836	0	0	4.208820286659316	5.948685951529383	GGCT
supercoiled DNA binding (GO:0097100)	1/6	0.24331811129808925	0.8646480560128836	0	0	4.208820286659316	5.948685951529383	PSIP1
thiol oxidase activity (GO:0016972)	1/6	0.24331811129808925	0.8646480560128836	0	0	4.208820286659316	5.948685951529383	ERO1B
thyroid hormone transmembrane transporter activity (GO:0015349)	1/6	0.24331811129808925	0.8646480560128836	0	0	4.208820286659316	5.948685951529383	SLC16A2
aspartic endopeptidase activity, intramembrane cleaving (GO:0042500)	1/6	0.24331811129808925	0.8646480560128836	0	0	4.208820286659316	5.948685951529383	SPPL2B
bile acid:sodium symporter activity (GO:0008508)	1/6	0.24331811129808925	0.8646480560128836	0	0	4.208820286659316	5.948685951529383	SLC10A5
tripeptide transmembrane transporter activity (GO:0042937)	1/6	0.24331811129808925	0.8646480560128836	0	0	4.208820286659316	5.948685951529383	ABCC1
calcium:cation antiporter activity (GO:0015368)	1/6	0.24331811129808925	0.8646480560128836	0	0	4.208820286659316	5.948685951529383	SLC8A3
carnitine O-acyltransferase activity (GO:0016406)	1/6	0.24331811129808925	0.8646480560128836	0	0	4.208820286659316	5.948685951529383	CROT
cation:cation antiporter activity (GO:0015491)	1/6	0.24331811129808925	0.8646480560128836	0	0	4.208820286659316	5.948685951529383	SLC8A3
cyclic nucleotide-dependent protein kinase activity (GO:0004690)	1/6	0.24331811129808925	0.8646480560128836	0	0	4.208820286659316	5.948685951529383	PRKG1
dehydroascorbic acid transmembrane transporter activity (GO:0033300)	1/6	0.24331811129808925	0.8646480560128836	0	0	4.208820286659316	5.948685951529383	SLC2A10
dihydropyrimidinase activity (GO:0004157)	1/6	0.24331811129808925	0.8646480560128836	0	0	4.208820286659316	5.948685951529383	DPYSL3
DNA-methyltransferase activity (GO:0009008)	1/6	0.24331811129808925	0.8646480560128836	0	0	4.208820286659316	5.948685951529383	DNMT3B
dopamine receptor binding (GO:0050780)	1/6	0.24331811129808925	0.8646480560128836	0	0	4.208820286659316	5.948685951529383	GNA12
fructose binding (GO:0070061)	1/6	0.24331811129808925	0.8646480560128836	0	0	4.208820286659316	5.948685951529383	PFKM
G protein-coupled serotonin receptor binding (GO:0031821)	1/6	0.24331811129808925	0.8646480560128836	0	0	4.208820286659316	5.948685951529383	GNAI1
long-chain fatty acyl-CoA binding (GO:0036042)	1/6	0.24331811129808925	0.8646480560128836	0	0	4.208820286659316	5.948685951529383	ACOT7
malate dehydrogenase activity (GO:0016615)	1/6	0.24331811129808925	0.8646480560128836	0	0	4.208820286659316	5.948685951529383	ME3
MHC class II protein binding (GO:0042289)	1/6	0.24331811129808925	0.8646480560128836	0	0	4.208820286659316	5.948685951529383	LAG3
palmitoyl-CoA hydrolase activity (GO:0016290)	1/6	0.24331811129808925	0.8646480560128836	0	0	4.208820286659316	5.948685951529383	ACOT7
phosphatidylethanolamine flippase activity (GO:0090555)	1/6	0.24331811129808925	0.8646480560128836	0	0	4.208820286659316	5.948685951529383	ABCB1
purine nucleobase transmembrane transporter activity (GO:0005345)	1/6	0.24331811129808925	0.8646480560128836	0	0	4.208820286659316	5.948685951529383	SLC25A4
actinin binding (GO:0042805)	2/21	0.24661353135814304	0.8646480560128836	0	0	2.2159869873358895	3.102232907987064	PKD2;PROM1
sodium channel activity (GO:0005272)	3/38	0.2475924557859423	0.8646480560128836	0	0	1.8049250197316495	2.5196233601406113	SCN9A;PKD2;SCN3A
acetylcholine receptor activity (GO:0015464)	2/22	0.26371269612140075	0.8646480560128836	0	0	2.1050772626931566	2.8058470437371636	CHRM3;CHRNA5
ribosomal protein S6 kinase activity (GO:0004711)	1/7	0.27768172953549347	0.8646480560128836	0	0	3.5071664829106948	4.493661145170114	RPS6KA6
RNA polymerase II CTD heptapeptide repeat phosphatase activity (GO:0008420)	1/7	0.27768172953549347	0.8646480560128836	0	0	3.5071664829106948	4.493661145170114	CTDSPL
rRNA (adenine) methyltransferase activity (GO:0016433)	1/7	0.27768172953549347	0.8646480560128836	0	0	3.5071664829106948	4.493661145170114	TRMT61B
ABC-type glutathione S-conjugate transporter activity (GO:0015431)	1/7	0.27768172953549347	0.8646480560128836	0	0	3.5071664829106948	4.493661145170114	ABCC1
ADP transmembrane transporter activity (GO:0015217)	1/7	0.27768172953549347	0.8646480560128836	0	0	3.5071664829106948	4.493661145170114	SLC25A4
succinate transmembrane transporter activity (GO:0015141)	1/7	0.27768172953549347	0.8646480560128836	0	0	3.5071664829106948	4.493661145170114	SLC25A30
aspartic-type endopeptidase inhibitor activity (GO:0019828)	1/7	0.27768172953549347	0.8646480560128836	0	0	3.5071664829106948	4.493661145170114	BIN1
carbohydrate:proton symporter activity (GO:0005351)	1/7	0.27768172953549347	0.8646480560128836	0	0	3.5071664829106948	4.493661145170114	SLC2A10
voltage-gated channel activity (GO:0022832)	1/7	0.27768172953549347	0.8646480560128836	0	0	3.5071664829106948	4.493661145170114	PKD2
DEAD/H-box RNA helicase binding (GO:0017151)	1/7	0.27768172953549347	0.8646480560128836	0	0	3.5071664829106948	4.493661145170114	POT1
fatty acid elongase activity (GO:0009922)	1/7	0.27768172953549347	0.8646480560128836	0	0	3.5071664829106948	4.493661145170114	ELOVL7
G protein-coupled acetylcholine receptor activity (GO:0016907)	1/7	0.27768172953549347	0.8646480560128836	0	0	3.5071664829106948	4.493661145170114	CHRM3
G protein-coupled neurotransmitter receptor activity (GO:0099528)	1/7	0.27768172953549347	0.8646480560128836	0	0	3.5071664829106948	4.493661145170114	CHRM3
glucose:sodium symporter activity (GO:0005412)	1/7	0.27768172953549347	0.8646480560128836	0	0	3.5071664829106948	4.493661145170114	SLC5A3
manganese ion transmembrane transporter activity (GO:0005384)	1/7	0.27768172953549347	0.8646480560128836	0	0	3.5071664829106948	4.493661145170114	ATP2C1
minor groove of adenine-thymine-rich DNA binding (GO:0003680)	1/7	0.27768172953549347	0.8646480560128836	0	0	3.5071664829106948	4.493661145170114	HMGA2
MutSalpha complex binding (GO:0032407)	1/7	0.27768172953549347	0.8646480560128836	0	0	3.5071664829106948	4.493661145170114	PMS2
oxidoreductase activity, acting on a sulfur group of donors, oxygen as acceptor (GO:0016670)	1/7	0.27768172953549347	0.8646480560128836	0	0	3.5071664829106948	4.493661145170114	ERO1B
oxysterol binding (GO:0008142)	1/7	0.27768172953549347	0.8646480560128836	0	0	3.5071664829106948	4.493661145170114	INSIG1
patched binding (GO:0005113)	1/7	0.27768172953549347	0.8646480560128836	0	0	3.5071664829106948	4.493661145170114	SMO
phosphatidylinositol 3-kinase regulatory subunit binding (GO:0036312)	1/7	0.27768172953549347	0.8646480560128836	0	0	3.5071664829106948	4.493661145170114	NLRC3
phosphofructokinase activity (GO:0008443)	1/7	0.27768172953549347	0.8646480560128836	0	0	3.5071664829106948	4.493661145170114	PFKM
phospholipid scramblase activity (GO:0017128)	1/7	0.27768172953549347	0.8646480560128836	0	0	3.5071664829106948	4.493661145170114	PLSCR4
pyrimidine nucleoside transmembrane transporter activity (GO:0015214)	1/7	0.27768172953549347	0.8646480560128836	0	0	3.5071664829106948	4.493661145170114	SLC29A2
phosphatidylinositol phospholipase C activity (GO:0004435)	2/23	0.2808137360968808	0.8646480560128836	0	0	2.0047303689687794	2.5461352504749413	CHRM3;PLCB4
pyrophosphate hydrolysis-driven proton transmembrane transporter activity (GO:0009678)	2/23	0.2808137360968808	0.8646480560128836	0	0	2.0047303689687794	2.5461352504749413	ATP6V0A2;ATP2C1
cation channel activity (GO:0005261)	6/98	0.2859299134185274	0.8646480560128836	0	0	1.3737587968765064	1.7199577678046662	CACNB2;TMEM63A;TRPC1;KCNK17;TMEM38B;PKD2
serine-type endopeptidase inhibitor activity (GO:0004867)	4/60	0.28961807922660493	0.8646480560128836	0	0	1.5041087231352719	1.8638797858546503	SERPINE2;SPINT2;SERPINI1;SERPINB6
cell-cell adhesion mediator activity (GO:0098632)	3/42	0.29743194549675395	0.8646480560128836	0	0	1.6194645133871652	1.9637138174583604	ROBO4;KRT18;CNN3
calmodulin-dependent protein kinase activity (GO:0004683)	2/24	0.29788127427042116	0.8646480560128836	0	0	1.9135059201284368	2.317371016084043	CAMK1D;PHKA1
ubiquitin protein ligase activity (GO:0061630)	14/263	0.30874431897497745	0.8646480560128836	0	0	1.1850623972399665	1.3927348545230498	TRIM50;TRIM73;TRIM74;FANCL;RNF8;DTX3;BSPRY;ZNRF1;NEDD4;TRIM68;TRIM58;NHLRC1;RNF150;TRIM32
S-adenosylmethionine-dependent methyltransferase activity (GO:0008757)	3/43	0.3100055004813834	0.8646480560128836	0	0	1.5788950276243094	1.8491469710762507	FBL;DNMT3B;TARBP1
protein kinase inhibitor activity (GO:0004860)	3/43	0.3100055004813834	0.8646480560128836	0	0	1.5788950276243094	1.8491469710762507	SPRED1;CDKN1B;MAPK8IP1
acetylcholine receptor binding (GO:0033130)	1/8	0.31048641241381475	0.8646480560128836	0	0	3.005985194518822	3.5158457908428145	RIC3
adenylate kinase activity (GO:0004017)	1/8	0.31048641241381475	0.8646480560128836	0	0	3.005985194518822	3.5158457908428145	AK6
sodium channel inhibitor activity (GO:0019871)	1/8	0.31048641241381475	0.8646480560128836	0	0	3.005985194518822	3.5158457908428145	NEDD4
aldehyde-lyase activity (GO:0016832)	1/8	0.31048641241381475	0.8646480560128836	0	0	3.005985194518822	3.5158457908428145	ALDOC
solute:cation antiporter activity (GO:0015298)	1/8	0.31048641241381475	0.8646480560128836	0	0	3.005985194518822	3.5158457908428145	SLC8A3
cAMP-dependent protein kinase inhibitor activity (GO:0004862)	1/8	0.31048641241381475	0.8646480560128836	0	0	3.005985194518822	3.5158457908428145	PKIA
coreceptor activity involved in Wnt signaling pathway (GO:0071936)	1/8	0.31048641241381475	0.8646480560128836	0	0	3.005985194518822	3.5158457908428145	LRP6
estradiol 17-beta-dehydrogenase activity (GO:0004303)	1/8	0.31048641241381475	0.8646480560128836	0	0	3.005985194518822	3.5158457908428145	HSD17B7
ether hydrolase activity (GO:0016803)	1/8	0.31048641241381475	0.8646480560128836	0	0	3.005985194518822	3.5158457908428145	EPHX2
