Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
miRNAs involvement in the immune response in sepsis WP4329	10/37	6.301536253439916E-6	2.0540705133370373E-4	0	0	7.4536547129139725	89.25540658207312	CXCL8;VCAM1;CCL4;CCL3;GZMB;TLR8;TLR7;TLR4;ELANE;ICAM1
Lung fibrosis WP3624	13/63	7.013740374579499E-6	2.0540705133370373E-4	0	0	5.2427813163481956	62.21943823211138	CXCL8;SERPINA1;TGFB1;ATP11A;CXCL2;DPP9;CCL5;CCL4;CCL3;HMOX1;PTX3;TIMP1;CCR2
Platelet-mediated interactions with vascular and circulating cells WP4462	7/17	7.064263670206742E-6	2.0540705133370373E-4	0	0	14.055379746835444	166.70329414247524	TGFB1;VCAM1;CCL5;TLR7;TLR4;ICAM1;TLR2
IL1 and megakaryocytes in obesity WP2865	8/24	9.737449315305352E-6	2.5322257918623814E-4	0	0	10.046990496304119	115.93756182418582	SELENBP1;TIMP2;NLRP3;TIMP1;S100A9;ICAM1;TLR2;HBEGF
Regulation of toll-like receptor signaling pathway WP1449	20/139	1.0048515047072943E-5	2.5322257918623814E-4	0	0	3.401968273940592	39.150142414185275	CD86;MAP2K1;CXCL8;CD180;PLK1;TREM1;PIK3R5;SOCS1;CCL5;CCL4;CCL3;TAB3;TLR8;TLR7;CD14;RAC1;MAP2K7;TLR5;TLR4;TLR2
Macrophage markers WP4146	5/9	2.6352365180606225E-5	5.934595465639436E-4	0	0	25.053947368421053	264.1676316623364	CD86;CD163;CD14;CD68;LYZ
Nuclear Receptors Meta-Pathway WP2882	33/319	2.6689979607373126E-5	5.934595465639436E-4	0	0	2.3476138828633406	24.723243812577437	SERPINA1;ALAS1;SRXN1;IRS2;SLC2A3;SULT1A1;FGD4;RGS2;ENC1;HMOX1;EP300;NCOA1;SRGN;SLC6A19;SERPINB2;TGFB1;GADD45B;VDR;MYOF;GSR;SLC39A11;SMC1A;SLC2A9;TGFBR3;SLC7A5;KAT2B;B3GNT5;ALOX5AP;BLVRB;CPEB4;HBEGF;PPARD;FTL
Toll-like Receptor Signaling Pathway WP75	16/103	2.910858476305623E-5	6.112802800241809E-4	0	0	3.7130231476381086	38.780586418959516	CD86;MAP2K1;CXCL8;PIK3R5;CCL5;CCL4;CCL3;TAB3;TLR8;TLR7;CD14;RAC1;MAP2K7;TLR5;TLR4;TLR2
EGF/EGFR Signaling Pathway WP437	21/162	3.08014854181394E-5	6.12787446739826E-4	0	0	3.0144425714155543	31.31387159952832	MAP2K1;PCNA;SH3KBP1;PRKCD;PRKCA;AP2A1;ASAP1;IQGAP1;GAB2;PLD1;CBL;AURKA;EPS8;CDC42;DOK2;SYNJ1;HGS;PTK2B;MYBL2;RAC1;MEF2D
Spinal Cord Injury WP2431	17/118	4.4868031490039286E-5	8.272991514525955E-4	0	0	3.399354007895459	34.03360150110113	RB1;TGFB1;CXCL8;PRKCA;LILRB2;CXCL2;AQP1;ICAM1;TNFSF13B;CDC42;LGALS3;VCAN;FCGR2A;RAC1;TLR4;FCGR2C;CCR2
Adipogenesis WP236	18/130	4.642568893169477E-5	8.272991514525955E-4	0	0	3.247389083701784	32.401336407412174	RB1;CFD;NCOA1;EGR2;TGFB1;GADD45B;CEBPD;LIF;LPL;IRS2;HIF1A;SOCS1;NAMPT;FAS;PLIN2;E2F4;MEF2D;PPARD
RANKL/RANK (Receptor activator of NFKB (ligand)) Signaling Pathway WP2018	11/55	4.814968606337857E-5	8.272991514525955E-4	0	0	5.032044491525424	50.02454026760652	CDC42;MAP2K1;SPI1;VCAM1;MITF;RAC1;GAB2;CBL;MAP2K7;PAPSS2;ICAM1
Sulfation Biotransformation Reaction WP692	6/17	9.16950187867803E-5	0.0015069877000609979	0	0	10.940128364785899	101.71083837306763	SULT1A1;SULT1B1;GSR;SULT1A4;PAPSS2;SULT1A2
Nucleotide-binding Oligomerization Domain (NOD) pathway WP1433	9/41	1.0937666136136677E-4	0.0017226824164415266	0	0	5.652649312896406	51.556192207177425	NLRP12;CASP1;CARD6;NLRP3;PRDM1;NOD2;NLRC4;RAC1;MEFV
T-Cell antigen Receptor (TCR) pathway during Staphylococcus aureus infection WP3863	11/62	1.507642159034275E-4	0.0022795549444598238	0	0	4.339772349617813	38.18910019085193	ITK;MAP2K1;CD4;GRAP2;CTLA4;CBL;ICOS;MAP2K7;CALM1;CD3D;PDK1
Type II interferon signaling (IFNG) WP619	8/37	2.9423934714592123E-4	0.004192533680632027	0	0	5.539380257073153	45.04134906578139	SPI1;SOCS1;IFNGR1;IRF4;PRKCD;CYBB;IRF8;ICAM1
Pancreatic adenocarcinoma pathway WP4263	13/89	2.9946669147371625E-4	0.004192533680632027	0	0	3.4444770365403956	27.946789788598434	RB1;MAP2K1;TGFB1;GADD45B;CDKN2A;PRKCD;BRCA2;PLD1;DUSP6;VEGFA;CDC42;E2F2;RAC1
VEGFA-VEGFR2 Signaling Pathway WP3888	24/236	4.125274683012586E-4	0.005569120822066991	0	0	2.290051273736903	17.846845367784912	MAP2K1;JAG1;CXCL8;NCF1;NCF2;PRKCD;PLAUR;PRKCA;PTPRJ;IQGAP1;ARRB2;CBL;SLC8A1;ICAM1;VEGFA;CDC42;HGS;PBK;FAS;PTK2B;RAC1;MAP2K7;VCL;HBEGF
Signaling Pathways in Glioblastoma WP2261	12/82	4.969169718495624E-4	0.006295546670887145	0	0	3.4494773519163764	26.24047640568476	RB1;MAP2K1;CDKN2C;CCNE1;CDKN2A;PRKCD;EP300;PRKCA;BRCA1;BRCA2;CBL;MAP2K7
Bladder Cancer WP2828	8/40	5.163014465542368E-4	0.006295546670887145	0	0	5.019271383315734	37.989960448485	RB1;MAP2K1;CXCL8;CDKN2A;THBS1;TYMP;VEGFA;HBEGF
Oxidative Damage WP3941	8/40	5.163014465542368E-4	0.006295546670887145	0	0	5.019271383315734	37.989960448485	CDC42;C1QA;BAG4;PCNA;C5AR1;C3AR1;TNFRSF1B;C2
Viral Acute Myocarditis WP4298	12/84	6.211301684611415E-4	0.007337100114947234	0	0	3.3533050547896783	24.760703546316105	CD4;SOCS1;TGFB1;ITGB2;CASP1;CXCR4;NOD2;ITGAL;CCR5;TLR5;TLR4;ACTB
Amplification and Expansion of Oncogenic Pathways as Metastatic Traits WP3678	5/17	9.395323400185905E-4	0.01044538895667727	0	0	8.34780701754386	58.18528607882061	JAG1;VCAM1;CXCR4;CYTIP;VEGFA
Cells and Molecules involved in local acute inflammatory response  WP4493	5/17	9.395323400185905E-4	0.01044538895667727	0	0	8.34780701754386	58.18528607882061	CXCL8;VCAM1;ITGB2;ITGAL;ICAM1
Allograft Rejection WP2328	12/89	0.0010496166314107663	0.011335859619236277	0	0	3.134731652229001	21.502159787026667	CD86;C1QA;CXCL8;TGFB1;CXCL12;LRRK2;PRF1;CTLA4;GZMB;FAS;C2;VEGFA
Simplified Depiction of MYD88 Distinct Input-Output Pathway WP3877	5/18	0.0012501227416118496	0.013126288786924421	0	0	7.705263157894737	51.505935902039326	TLR8;TLR7;TLR5;TLR4;TLR2
DNA Damage Response WP707	10/68	0.0013785212792761712	0.014083271447740343	0	0	3.4641488779419816	22.817461459559947	RB1;CCNB2;CCNE2;GADD45B;FANCD2;CCNE1;TNFRSF10B;FAS;BRCA1;SMC1A
Fibrin Complement Receptor 3 Signaling Pathway WP4136	7/37	0.0016214953433801701	0.0161296115736238	0	0	4.680203938115331	30.067532620161778	ITGAM;TYROBP;RASSF5;ITGB2;CD14;CXCL3;TLR4
miRNA Regulation of DNA Damage Response WP1530	10/71	0.0019251648467093646	0.01865929005272153	0	0	3.2932604735883424	20.591913613661816	RB1;CCNB2;CCNE2;GADD45B;FANCD2;CCNE1;TNFRSF10B;FAS;BRCA1;SMC1A
Hepatitis C and Hepatocellular Carcinoma WP3646	8/49	0.0020728059017025994	0.019588015771089564	0	0	3.915625724367064	24.194072157410417	CXCL8;TGFB1;MYOF;E2F2;BRCA1;RAC1;HIF1A;VEGFA
Primary Focal Segmental Glomerulosclerosis FSGS WP2572	10/72	0.002142014951737554	0.019748332969677936	0	0	3.239972691585595	19.912899140802317	PCNA;TGFB1;JAG1;CTSL;WT1;PTPRO;PLAUR;MKI67;TLR4;VCL
B Cell Receptor Signaling Pathway WP23	12/97	0.0022270095750286647	0.020043086175257983	0	0	2.8385004054644125	17.334993311823222	CDC42;PTPN18;MAP2K1;BCL6;IRF4;PRKCD;SH3BP2;RAC1;GAB2;CBL;MEF2D;RASGRP3
Photodynamic therapy-induced AP-1 survival signaling. WP3611	8/50	0.002366249643170447	0.020800985235312302	0	0	3.8221954040327852	23.11070960237048	RB1;CCNA2;BCL2L11;CCNE1;CDKN2A;FAS;MAP2K7;HBEGF
G1 to S cell cycle control WP45	9/64	0.0032269890042607966	0.027722769172967756	0	0	3.2848356717278495	18.842493344627055	RB1;CCNA1;PCNA;CDKN2C;CCNE2;ORC1;CCNE1;CDKN2A;E2F2
IL-4 Signaling Pathway WP395	8/54	0.0038785581420989813	0.032542477027042	0	0	3.4890960011018777	19.372479141707682	DOK2;SOCS1;NFIL3;EP300;FLNA;IRS2;GAB2;CBL
IL-6 signaling pathway WP364	7/43	0.003960195617047439	0.032542477027042	0	0	3.8989392873886546	21.566833949746275	NCOA1;HCK;MAP2K1;PRKCD;PRDM1;RAC1;TIMP1
Regulation of sister chromatid separation at the metaphase-anaphase transition WP4240	4/15	0.004620244563610652	0.03681055842632826	0	0	7.278080489436956	39.13647781633098	CENPE;ESPL1;BUB1B;SMC1A
DNA IR-damage and cellular response via ATR WP4016	10/80	0.004674356625565493	0.03681055842632826	0	0	2.868480725623583	15.391303035325546	PCNA;BCL6;FANCD2;UBE2D3;PLK1;BRCA1;CLSPN;BRCA2;FOXM1;SMC1A
ApoE and miR-146 in inflammation and atherosclerosis WP3926	3/8	0.0050727563412393106	0.038826964097874186	0	0	12.0	63.40645142469391	SPI1;TLR4;TLR2
Glycolysis and Gluconeogenesis WP534	7/45	0.0051358418118881205	0.038826964097874186	0	0	3.693343326671108	19.469501867767743	GPI;HK3;PGAM1;SLC2A3;FBP1;HK2;HK1
Signal Transduction of S1P Receptor WP26	5/25	0.00587536203535195	0.04354680096790269	0	0	5.006578947368421	25.71873396009777	RACGAP1;S1PR1;S1PR3;PLCB2;GNAI2
Non-genomic actions of 1,25 dihydroxyvitamin D3 WP4341	9/71	0.006493475270998677	0.04720257023918269	0	0	2.9128929959762666	14.67211796263371	CXCL8;VDR;PRKCD;TLR8;PRKCA;NOD2;TLR4;PLCB2;TLR2
Kit receptor signaling pathway WP304	8/59	0.006709354104781504	0.047851619841649214	0	0	3.1461995569082966	15.744377285196238	MAP2K1;SOCS1;SNAI1;EP300;MITF;PRKCA;GAB2;CBL
NOTCH1 regulation of human endothelial cell calcification WP3413	4/17	0.007465892378663617	0.05226124665064532	0	0	6.157728706624606	30.156924075265977	JAG1;LPAR1;SOX6;VEGFA
IL-3 Signaling Pathway WP286	7/49	0.008248459723548691	0.05668941410002555	0	0	3.3408931082981717	16.02869907084895	CD86;HCK;MAP2K1;CXCL8;TGFB1;GAB2;CBL
Peptide GPCRs WP24	9/74	0.008493874792713556	0.057333654850816505	0	0	2.778012684989429	13.246703433543923	CX3CR1;CCR1;C5AR1;C3AR1;FPR1;CXCR4;FPR2;CCR5;CCR2
Integrin-mediated Cell Adhesion WP185	11/101	0.008765283733542174	0.05812767107506915	0	0	2.4541548964218456	11.625224718497746	CDC42;MAP2K1;ITGAM;ITGB2;ITGAX;ZYX;ITGA7;ITGB7;RAC1;ITGAL;VCL
G13 Signaling Pathway WP524	6/39	0.009875330895306473	0.06435991514527323	0	0	3.6424944918095603	16.820003129144776	CDC42;GNA13;IQGAP1;RAC1;CALM1;CIT
Prolactin Signaling Pathway WP2037	9/76	0.010066422419473028	0.06449335041628482	0	0	2.6948029408980467	12.39218581198356	MAP2K1;SOCS1;SIRPA;FLNA;IRS2;RAC1;GAB2;CBL;CTSD
TGF-beta Signaling Pathway WP366	13/132	0.01054242097551608	0.0658146978746941	0	0	2.1948473656978713	9.991709165168933	MAP2K1;TGFB1;SMURF1;NEDD9;THBS1;TGFBR3;CDC42;CCNB2;HGS;EP300;RAC1;E2F4;PDK1
Androgen receptor signaling pathway WP138	10/90	0.010620890397768095	0.0658146978746941	0	0	2.5085978835978837	11.401407862663891	RB1;NCOA1;CDC42;KAT2B;CCNE1;ZNF318;EP300;FLNA;BRCA1;RAC1
T-Cell Receptor and Co-stimulatory Signaling WP2583	5/29	0.011222223845928067	0.06762920195173966	0	0	4.171271929824561	18.728423628094102	ITK;CTLA4;PRKCA;CALM1;PDK1
Small Ligand GPCRs WP247	4/19	0.011271533658623278	0.06762920195173966	0	0	5.336137399228882	23.93511024394806	PTGER4;LPAR1;S1PR1;S1PR3
Senescence and Autophagy in Cancer WP615	11/105	0.011583485159665329	0.06841495922427335	0	0	2.3492269203029212	10.473264463285593	RB1;MAP2K1;TGFB1;CXCL8;SERPINB2;PCNA;ATG16L1;CDKN2A;CCL3;ATG7;THBS1
AGE/RAGE pathway WP2324	8/66	0.01299377078268424	0.07441886902810065	0	0	2.7654662637002514	12.011208713371852	CDC42;LGALS3;MAP2K1;NCF1;PRKCD;PRKCA;RAC1;HIF1A
Non-small cell lung cancer WP4255	8/66	0.01299377078268424	0.07441886902810065	0	0	2.7654662637002514	12.011208713371852	RB1;MAP2K1;GADD45B;CDKN2A;RASSF5;E2F2;PRKCA;PDK1
Corticotropin-releasing hormone signaling pathway WP2355	10/93	0.013212368987192585	0.07454142503222085	0	0	2.417543188627526	10.459746817037828	MAP2K1;CXCL8;TGFB1;STAR;PRKCD;PRKCA;ARRB2;TLR4;GNAI2;FOSL2
Focal Adhesion WP306	17/198	0.014227058651612856	0.07908570838690676	0	0	1.888866637609113	8.032612374994812	MAP2K1;ACTN1;PRKCA;THBS1;ACTB;MYL12A;VEGFA;PPP1CA;FGR;CDC42;HCK;ZYX;FLNA;ITGA7;ITGB7;RAC1;VCL
Toll-like Receptor Signaling WP3858	5/31	0.014847783219428604	0.0813400298107828	0	0	3.85	16.20813310666349	TLR8;TLR7;TLR5;TLR4;TLR2
Pathogenic Escherichia coli infection WP2272	7/55	0.015246212530523365	0.08232954766482618	0	0	2.9223584739803092	12.225465060095557	CDC42;PRKCA;CD14;TLR5;TLR4;ACTB;TUBA4A
IL-10 Anti-inflammatory Signaling Pathway  WP4495	3/12	0.017272665963587213	0.09195870048219672	0	0	6.665266106442577	27.051849171569284	IL10RA;HMOX1;BLVRB
Apoptosis WP254	9/84	0.01860986174117041	0.09703953550818957	0	0	2.406342494714588	9.587021632880457	BCL2L11;IRF4;CDKN2A;PRF1;CASP1;GZMB;TNFRSF10B;FAS;TNFRSF1B
Complement Activation WP545	4/22	0.018997157744989494	0.09703953550818957	0	0	4.446080149550181	17.62188707641334	CFD;C1QA;CFP;C2
PI3K/AKT/mTOR - VitD3 Signalling WP4141	4/22	0.018997157744989494	0.09703953550818957	0	0	4.446080149550181	17.62188707641334	CD86;HK3;VDR;SLC2A3
Complement and Coagulation Cascades WP558	7/58	0.0199927949435046	0.10076368651526318	0	0	2.7500206833788368	10.7591350599952	CFD;C1QA;SERPINA1;C5AR1;C3AR1;PLAUR;C2
Aryl Hydrocarbon Receptor Pathway WP2873	6/46	0.02142073121426592	0.10502028765510941	0	0	3.0039515279241304	11.545375519597915	NCOA1;SLC7A5;TGFB1;SERPINB2;MYOF;EP300
Aryl Hydrocarbon Receptor WP2586	6/46	0.02142073121426592	0.10502028765510941	0	0	3.0039515279241304	11.545375519597915	RB1;MAP2K1;LPL;EP300;CD36;VEGFA
Development of pulmonary dendritic cells and macrophage subsets WP3892	3/13	0.021670853008197183	0.10502028765510941	0	0	5.998424369747899	22.984685124257144	SPI1;IRF4;IRF8
NRF2 pathway WP2884	13/146	0.022727392789145866	0.10874625916831819	0	0	1.9623581246108903	7.425924906621935	SLC6A19;TGFB1;SERPINA1;SRXN1;GSR;SLC39A11;SLC2A3;SLC2A9;HMOX1;BLVRB;FTL;HBEGF;PPARD
Photodynamic therapy-induced NF-kB survival signaling WP3617	5/35	0.024275029249350627	0.11469951320318171	0	0	3.335964912280702	12.404141884874882	CXCL8;VCAM1;CXCL2;ICAM1;VEGFA
Hypothesized Pathways in Pathogenesis of Cardiovascular Disease WP3668	4/25	0.029357975870736134	0.13208650746740688	0	0	3.810324971208252	13.443554344202315	FBN2;TGFBR3;FLNA;LTBP1
ErbB Signaling Pathway WP673	9/91	0.02960620696633589	0.13208650746740688	0	0	2.200110864745011	7.74388695715955	MAP2K1;BCL2L11;NRG4;PRKCA;CBL;MAP2K7;AREG;PDK1;HBEGF
Genotoxicity pathway WP4286	7/63	0.030037995663791957	0.13208650746740688	0	0	2.5038238396624473	8.776634116643617	PTGER4;CENPE;TIGAR;DAAM1;CEBPD;E2F7;E2F8
Arylamine metabolism WP694	2/6	0.03005142762485977	0.13208650746740688	0	0	9.9900314795383	35.0135129879438	SULT1A1;SULT1A2
Benzene metabolism WP3891	2/6	0.03005142762485977	0.13208650746740688	0	0	9.9900314795383	35.0135129879438	CYP2E1;MPO
Robo4 and VEGF Signaling Pathways Crosstalk WP3943	2/6	0.03005142762485977	0.13208650746740688	0	0	9.9900314795383	35.0135129879438	RAC1;VEGFA
Vitamin B12 Metabolism WP1533	6/50	0.0309943025660597	0.13466490080425939	0	0	2.730290257687518	9.484896972491786	TCN2;CCL5;HBB;HBA1;MPO;ICAM1
EPO Receptor Signaling WP581	4/26	0.03342427692614609	0.14357246225094572	0	0	3.6369371952968166	12.360032093349975	MAP2K1;SOCS1;IRS2;PDK1
Copper homeostasis WP3286	6/52	0.036682949819996834	0.15579949474111016	0	0	2.6113070967150778	8.631527323642608	SLC31A2;SLC31A1;MTF1;COX17;ADAM10;MT1G
Cori Cycle WP1946	3/16	0.03816547484450009	0.15853351089253886	0	0	4.61344537815126	15.066700509133792	GPI;PGAM1;HK1
NAD+ metabolism WP3644	3/16	0.03816547484450009	0.15853351089253886	0	0	4.61344537815126	15.066700509133792	NT5E;NAMPT;NADK
Ferroptosis WP4313	5/40	0.040550239912623194	0.16389660207625217	0	0	2.8586466165413533	9.162572961402425	ACSL1;HMOX1;CYBB;ATG7;FTL
MicroRNA for Targeting Cancer Growth and Vascularization in Glioblastoma WP3593	2/7	0.04075735607187224	0.16389660207625217	0	0	7.991605456453305	25.574087970099143	HIF1A;VEGFA
Non-homologous end joining WP438	2/7	0.04075735607187224	0.16389660207625217	0	0	7.991605456453305	25.574087970099143	XRCC6;XRCC4
TGF-beta Receptor Signaling WP560	6/54	0.042999465959112554	0.16820204757825719	0	0	2.502239199157007	7.873464748782193	TGFBR3;TGFB1;LIF;EP300;THBS1;LTBP1
Insulin Signaling WP481	13/160	0.04316156805693485	0.16820204757825719	0	0	1.774152548492858	5.575815159525053	CAP1;MAP2K1;ARF1;PRKCD;STXBP2;IRS2;PRKCA;CBL;SOCS1;RAC1;MAP2K7;SGK1;MAP4K4
Brain-Derived Neurotrophic Factor (BDNF) signaling pathway WP2380	12/144	0.0431629592991824	0.16820204757825719	0	0	1.8232912368649379	5.73018969574869	CDC42;MAP2K1;EGR2;MARCKS;BCL2L11;NCF1;NCF2;PRKCD;SIRPA;PTK2B;IRS2;RAC1
Ebola Virus Pathway on Host WP4217	11/129	0.044777515327274024	0.17271327340519982	0	0	1.869048046538351	5.805355106663387	CDC42;CTSL;ACTN1;EP300;FLNA;IQGAP1;RAC1;TLR4;ACTB;CTSB;HAVCR2
Cardiac Hypertrophic Response WP2795	6/55	0.046397826857116804	0.1753837855199015	0	0	2.4510440635685256	7.525937306725498	MAP2K1;TGFB1;PRKCA;RAC1;MAP2K7;CALM1
DNA IR-Double Strand Breaks (DSBs) and cellular response via ATM WP3959	6/55	0.046397826857116804	0.1753837855199015	0	0	2.4510440635685256	7.525937306725498	PCNA;FANCD2;CDKN2A;BRCA1;BRCA2;SMC1A
Common Pathways Underlying Drug Addiction WP2636	5/42	0.048540777116637825	0.179886409314599	0	0	2.703840682788051	8.180067300057841	MAP2K1;PRKCA;CALM1;ACTB;PPP1CA
Metabolic reprogramming in colon cancer WP4290	5/42	0.048540777116637825	0.179886409314599	0	0	2.703840682788051	8.180067300057841	GPI;HK3;TIGAR;PGAM1;SUCLG2
Pathways in clear cell renal cell carcinoma WP4018	8/85	0.04988775389928752	0.18308321333913286	0	0	2.0809939796212236	6.238777746646875	GPI;HK3;TGFB1;EP300;HIF1A;HK2;HK1;VEGFA
Matrix Metalloproteinases WP129	4/30	0.05281078375908977	0.1884996654072318	0	0	3.0767613038906414	9.048877669098697	BSG;TIMP2;MMP19;TIMP1
Selenium Micronutrient Network WP15	8/86	0.052810995902608994	0.1884996654072318	0	0	2.054206265399507	6.041494278505174	KYNU;ALOX5;GSR;ALOX5AP;HBB;HBA1;MPO;ICAM1
Vitamin A and Carotenoid Metabolism WP716	5/43	0.052859694532186696	0.1884996654072318	0	0	2.6325484764542937	7.739993022580555	SULT1A1;RDH10;LPL;CD36;CYP2E1
Regulation of Actin Cytoskeleton WP51	12/150	0.05573811719798247	0.19690661963399414	0	0	1.7434644289732122	5.0335405241094175	CDC42;GNA13;MAP2K1;DIAPH3;ACTN1;IQGAP1;CD14;RAC1;SSH2;ACTB;VCL;PIK3R5
Integrated Breast Cancer Pathway WP1984	12/151	0.058050086516460264	0.20317530280761092	0	0	1.7308299701702052	4.926719377025403	RB1;CDC42;GRN;PLK1;EP300;BRCA1;RAC1;BRCA2;BACH1;RASGRP3;AURKA;VEGFA
Hippo-Merlin Signaling Dysregulation WP4541	10/120	0.061273298258665954	0.21248905267684157	0	0	1.8215488215488216	5.086513188832172	CSF1R;ITGAM;FLT3;ITGB2;ITGAX;ITGA7;ITGB7;FOXM1;ITGAL;PPP1CA
Notch Signaling WP268	5/45	0.06214614353151223	0.21355674777192385	0	0	2.5006578947368423	6.9474940917469565	LFNG;KAT2B;NCSTN;JAG1;DTX4
Constitutive Androstane Receptor Pathway WP2875	4/32	0.06436513959093852	0.2191893942826555	0	0	2.856692203695358	7.836429784029084	SULT1A1;NCOA1;ALAS1;SMC1A
Heme Biosynthesis WP561	2/9	0.0655983845211131	0.22089936215535225	0	0	5.707690001499025	15.548913128820844	ALAS2;ALAS1
Hematopoietic Stem Cell Gene Regulation by GABP alpha/beta Complex WP3657	3/20	0.06754914020587906	0.22089936215535225	0	0	3.5271873455264457	9.505416976124799	FLT3;GZMB;EP300
Hereditary leiomyomatosis and renal cell carcinoma pathway WP4206	3/20	0.06754914020587906	0.22089936215535225	0	0	3.5271873455264457	9.505416976124799	HIF1A;VEGFA;PDK1
Hypertrophy Model WP516	3/20	0.06754914020587906	0.22089936215535225	0	0	3.5271873455264457	9.505416976124799	ADAM10;VEGFA;HBEGF
GPCRs, Class A Rhodopsin-like WP455	18/257	0.06778922224873243	0.22089936215535225	0	0	1.5115810719692064	4.068196832740088	CCR1;PTGER4;CX3CR1;P2RY13;SUCNR1;GPR65;C5AR2;FPR1;CXCR4;FPR2;ADRB2;HCAR3;HRH2;P2RY2;CCRL2;C3AR1;CCR5;CCR2
GPCRs, Other WP117	8/91	0.06905601126627244	0.22238105853777404	0	0	1.9299500006361243	5.158442437998135	P2RY13;GPR132;C5AR2;GPR183;S1PR1;ADRB2;GPR84;CCR5
Notch Signaling Pathway WP61	6/61	0.0702163391647151	0.22238105853777404	0	0	2.1829677172142925	5.798342624635489	NCSTN;TLE1;JAG1;FBXW7;EP300;HIF1A
Myometrial Relaxation and Contraction Pathways WP289	12/156	0.07056636689540459	0.22238105853777404	0	0	1.6702898550724639	4.4282751989947196	MYL4;RGS18;RGS2;ADCY9;PRKCD;LPAR1;PRKCA;ADM;ARRB2;CALM1;ACTB;SLC8A1
Alpha 6 Beta 4 signaling pathway WP244	4/33	0.07059716144056319	0.22238105853777404	0	0	2.7580405380905764	7.3109182688653975	PRKCD;IRS2;PRKCA;RAC1
Thymic Stromal LymphoPoietin (TSLP) Signaling Pathway WP2203	5/47	0.07229320862076136	0.22584159387312225	0	0	2.381328320802005	6.255809240445496	HCK;MAP2K1;CXCL8;GAB2;IL7R
